Date,SIS
2021-12-15,445.23211669921875
2021-12-16,439.44989013671875
2021-12-17,428.8164367675781
2021-12-20,434.0596618652344
2021-12-21,439.40087890625
2021-12-22,441.3609619140625
2021-12-23,437.19580078125
2021-12-24,436.55877685546875
2021-12-27,432.9326171875
2021-12-28,441.0179443359375
2021-12-29,446.7511901855469
2021-12-30,445.9671325683594
2021-12-31,450.76934814453125
2022-01-03,451.0143737792969
2022-01-04,455.08154296875
2022-01-05,448.417236328125
2022-01-06,445.1341247558594
2022-01-07,439.8908996582031
2022-01-10,440.9199523925781
2022-01-11,437.6858215332031
2022-01-12,435.8237609863281
2022-01-13,431.4625549316406
2022-01-14,431.26654052734375
2022-01-17,454.5915222167969
2022-01-18,461.0597839355469
2022-01-19,473.40826416015625
2022-01-20,498.3992614746094
2022-01-21,507.31768798828125
2022-01-24,503.25048828125
2022-01-25,509.8657531738281
2022-01-27,514.324951171875
2022-01-28,507.0726623535156
2022-01-31,492.7640380859375
2022-02-01,509.375732421875
2022-02-02,515.0599365234375
2022-02-03,516.7750244140625
2022-02-04,514.81494140625
2022-02-07,515.4519653320312
2022-02-08,537.992919921875
2022-02-09,532.0146484375
2022-02-10,536.8168334960938
2022-02-11,532.8966674804688
2022-02-14,495.70416259765625
2022-02-15,501.5354309082031
2022-02-16,497.7132568359375
2022-02-17,486.1977844238281
2022-02-18,489.4809265136719
2022-02-21,488.0108642578125
2022-02-22,470.1251525878906
2022-02-23,470.3211364746094
2022-02-24,439.35186767578125
2022-02-25,457.48260498046875
2022-02-28,445.82012939453125
2022-03-02,441.40997314453125
2022-03-03,449.0542907714844
2022-03-04,437.5877990722656
2022-03-07,425.9743347167969
2022-03-08,437.8818054199219
2022-03-09,464.04888916015625
2022-03-10,463.36285400390625
2022-03-11,459.9327087402344
2022-03-14,462.3828125
2022-03-15,465.9599914550781
2022-03-16,465.27392578125
2022-03-17,476.8874206542969
2022-03-21,472.82025146484375
2022-03-22,470.22314453125
2022-03-23,470.8111572265625
2022-03-24,480.758544921875
2022-03-25,488.1088562011719
2022-03-28,485.9527893066406
2022-03-29,484.2867126464844
2022-03-30,479.3375244140625
2022-03-31,475.36834716796875
2022-04-01,490.95098876953125
2022-04-04,497.66424560546875
2022-04-05,498.7423095703125
2022-04-06,503.39752197265625
2022-04-07,497.811279296875
2022-04-08,504.8185119628906
2022-04-11,499.7713623046875
2022-04-12,504.2795104980469
2022-04-13,505.45556640625
2022-04-18,499.72235107421875
2022-04-19,488.05987548828125
2022-04-20,491.343017578125
2022-04-21,496.83123779296875
2022-04-22,492.3720397949219
2022-04-25,492.7150573730469
2022-04-26,500.8984069824219
2022-04-27,494.72412109375
2022-04-28,493.7931213378906
2022-04-29,496.83123779296875
2022-05-02,495.3611755371094
2022-05-04,490.2159729003906
2022-05-05,489.92193603515625
2022-05-06,476.69140625
2022-05-09,474.8293151855469
2022-05-10,471.8402099609375
2022-05-11,474.9273376464844
2022-05-12,467.8220520019531
2022-05-13,460.86376953125
2022-05-16,464.7839050292969
2022-05-17,470.9581604003906
2022-05-18,469.7331237792969
2022-05-19,470.713134765625
2022-05-20,472.3792419433594
2022-05-23,468.55706787109375
2022-05-24,465.56793212890625
2022-05-25,449.9853210449219
2022-05-26,472.5262145996094
2022-05-27,462.43182373046875
2022-05-30,471.59521484375
2022-05-31,460.0797424316406
2022-06-01,468.8020935058594
2022-06-02,465.4209289550781
2022-06-03,457.4336242675781
2022-06-06,454.00347900390625
2022-06-07,449.83831787109375
2022-06-08,445.67315673828125
2022-06-09,442.2919921875
2022-06-10,440.72393798828125
2022-06-13,439.9399108886719
2022-06-14,436.2647399902344
2022-06-15,435.87274169921875
2022-06-16,453.5134582519531
2022-06-17,452.4354248046875
2022-06-20,440.13592529296875
2022-06-21,451.45538330078125
2022-06-22,428.5714416503906
2022-06-23,434.7947082519531
2022-06-24,439.40087890625
2022-06-27,443.27203369140625
2022-06-28,448.8582763671875
2022-06-29,444.7420959472656
2022-06-30,444.840087890625
2022-07-01,442.2919921875
2022-07-04,451.11236572265625
2022-07-05,449.9853210449219
2022-07-06,434.2066650390625
2022-07-07,443.1250305175781
2022-07-08,439.2048645019531
2022-07-11,438.6168518066406
2022-07-12,441.5079650878906
2022-07-13,441.115966796875
2022-07-14,440.47894287109375
2022-07-15,440.5769348144531
2022-07-18,464.14691162109375
2022-07-19,461.9908142089844
2022-07-20,458.16864013671875
2022-07-21,444.2520751953125
2022-07-22,437.0977783203125
2022-07-25,437.7838439941406
2022-07-26,441.40997314453125
2022-07-27,437.3428039550781
2022-07-28,436.31378173828125
2022-07-29,438.1268310546875
2022-08-01,438.3228454589844
2022-08-02,439.3028869628906
2022-08-03,435.0397033691406
2022-08-04,436.852783203125
2022-08-05,439.057861328125
2022-08-08,435.87274169921875
2022-08-10,445.1831359863281
2022-08-11,443.4190673828125
2022-08-12,441.31195068359375
2022-08-16,443.6640625
2022-08-17,447.87823486328125
2022-08-18,440.429931640625
2022-08-19,441.0179443359375
2022-08-22,441.1649475097656
2022-08-23,438.4698486328125
2022-08-24,439.5968933105469
2022-08-25,441.2629699707031
2022-08-26,449.74029541015625
2022-08-29,445.0851135253906
2022-08-30,443.1740417480469
2022-09-01,446.212158203125
2022-09-02,442.9290466308594
2022-09-05,445.379150390625
2022-09-06,448.46624755859375
2022-09-07,449.4462890625
2022-09-08,448.1722412109375
2022-09-09,443.5660705566406
2022-09-12,445.1341247558594
2022-09-13,443.61505126953125
2022-09-14,442.3900146484375
2022-09-15,440.38092041015625
2022-09-16,425.0923156738281
2022-09-19,413.91986083984375
2022-09-20,422.6911926269531
2022-09-21,418.6240234375
2022-09-22,414.2138671875
2022-09-23,410.34271240234375
2022-09-26,393.82904052734375
2022-09-27,407.79461669921875
2022-09-28,410.93072509765625
2022-09-29,410.93072509765625
2022-09-30,408.13763427734375
2022-10-03,411.7147521972656
2022-10-04,409.11767578125
2022-10-06,410.4897155761719
2022-10-07,412.54779052734375
2022-10-10,414.2138671875
2022-10-11,410.93072509765625
2022-10-12,407.9906005859375
2022-10-13,406.37353515625
2022-10-14,408.6276550292969
2022-10-17,406.7655334472656
2022-10-18,411.86175537109375
2022-10-19,407.5005798339844
2022-10-20,407.2065734863281
2022-10-21,408.5296325683594
2022-10-24,412.30279541015625
2022-10-25,411.0777587890625
2022-10-27,407.3045959472656
2022-10-28,415.7329406738281
2022-10-31,410.1956787109375
2022-11-01,411.4207458496094
2022-11-02,415.78192138671875
2022-11-03,403.3844299316406
2022-11-04,403.139404296875
2022-11-07,406.7655334472656
2022-11-09,405.29547119140625
2022-11-10,406.9615783691406
2022-11-11,402.9433898925781
2022-11-14,395.9361267089844
2022-11-15,401.0813293457031
2022-11-16,393.6330261230469
2022-11-17,389.56585693359375
2022-11-18,386.0377197265625
2022-11-21,383.1466064453125
2022-11-22,382.2155456542969
2022-11-23,381.38250732421875
2022-11-24,381.6765441894531
2022-11-25,381.48052978515625
2022-11-28,382.16656494140625
2022-11-29,381.8725280761719
2022-11-30,389.5168762207031
2022-12-01,391.77093505859375
2022-12-02,387.8507995605469
2022-12-05,384.8616638183594
2022-12-06,385.4496765136719
2022-12-07,381.0885314941406
2022-12-08,381.82354736328125
2022-12-09,381.82354736328125
2022-12-12,381.8725280761719
2022-12-13,384.2246398925781
2022-12-14,381.7745361328125
2022-12-15,381.72552490234375
2022-12-16,379.96148681640625
2022-12-19,382.2155456542969
2022-12-20,382.5095520019531
2022-12-21,379.17742919921875
2022-12-22,376.92333984375
2022-12-23,370.0140380859375
2022-12-26,369.76904296875
2022-12-27,370.798095703125
2022-12-28,371.6311340332031
2022-12-29,377.6093444824219
2022-12-30,384.95965576171875
2023-01-02,386.67474365234375
2023-01-03,382.01953125
2023-01-04,377.1193542480469
2023-01-05,375.6492919921875
2023-01-06,376.580322265625
2023-01-09,371.6801452636719
2023-01-10,371.4841003417969
2023-01-11,374.4732360839844
2023-01-12,373.7872009277344
2023-01-13,376.7273254394531
2023-01-16,377.3643493652344
2023-01-17,378.5404052734375
2023-01-18,376.3843078613281
2023-01-19,374.5712585449219
2023-01-20,366.7799377441406
2023-01-23,365.55487060546875
2023-01-24,371.87615966796875
2023-01-25,370.16107177734375
2023-01-27,363.34979248046875
2023-01-30,364.8198547363281
2023-01-31,366.3879089355469
2023-02-01,361.095703125
2023-02-02,356.2934875488281
2023-02-03,338.75079345703125
2023-02-06,339.0447998046875
2023-02-07,339.1918029785156
2023-02-08,339.0447998046875
2023-02-09,356.83251953125
2023-02-10,350.2172546386719
2023-02-13,354.8724670410156
2023-02-14,356.2445068359375
2023-02-15,355.4114685058594
2023-02-16,355.803466796875
2023-02-17,353.7944030761719
2023-02-20,354.4804382324219
2023-02-21,351.6383056640625
2023-02-22,347.6201477050781
2023-02-23,353.7944030761719
2023-02-24,352.226318359375
2023-02-27,351.2953186035156
2023-02-28,351.44232177734375
2023-03-01,348.0611572265625
2023-03-02,347.7181396484375
2023-03-03,354.5294189453125
2023-03-06,351.3932800292969
2023-03-08,352.61834716796875
2023-03-09,352.2753601074219
2023-03-10,351.2463073730469
2023-03-13,350.021240234375
2023-03-14,348.45318603515625
2023-03-15,345.9540710449219
2023-03-16,339.975830078125
2023-03-17,340.31884765625
2023-03-20,335.17364501953125
2023-03-21,328.2643737792969
2023-03-22,341.837890625
2023-03-23,345.31707763671875
2023-03-24,343.5039978027344
2023-03-27,333.1645812988281
2023-03-28,333.9975891113281
2023-03-29,319.34600830078125
2023-03-31,314.2497863769531
2023-04-03,333.4585876464844
2023-04-05,345.12103271484375
2023-04-06,345.46405029296875
2023-04-10,340.85784912109375
2023-04-11,338.3587646484375
2023-04-12,365.99591064453125
2023-04-13,371.77813720703125
2023-04-17,366.7799377441406
2023-04-18,371.8271179199219
2023-04-19,368.8380126953125
2023-04-20,368.1029968261719
2023-04-21,374.5222473144531
2023-04-24,371.19012451171875
2023-04-25,372.95416259765625
2023-04-26,369.57305908203125
2023-04-27,373.2481994628906
2023-04-28,376.97235107421875
2023-05-02,375.1102600097656
2023-05-03,377.21734619140625
2023-05-04,368.3970031738281
2023-05-05,375.69830322265625
2023-05-08,386.67474365234375
2023-05-09,378.8834228515625
2023-05-10,384.9106750488281
2023-05-11,382.1175537109375
2023-05-12,379.7164611816406
2023-05-15,384.4696350097656
2023-05-16,382.16656494140625
2023-05-17,384.8616638183594
2023-05-18,381.38250732421875
2023-05-19,380.9415283203125
2023-05-22,382.99957275390625
2023-05-23,384.12664794921875
2023-05-24,383.6366271972656
2023-05-25,377.7563781738281
2023-05-26,372.8071594238281
2023-05-29,379.1284484863281
2023-05-30,377.1683654785156
2023-05-31,389.32086181640625
2023-06-01,402.15936279296875
2023-06-02,397.5531921386719
2023-06-05,393.73101806640625
2023-06-06,397.5531921386719
2023-06-07,394.5150451660156
2023-06-08,393.6330261230469
2023-06-09,387.5567932128906
2023-06-12,392.21197509765625
2023-06-13,396.7691650390625
2023-06-14,405.9325256347656
2023-06-15,408.13763427734375
2023-06-16,405.5404968261719
2023-06-19,398.729248046875
2023-06-20,404.21746826171875
2023-06-21,407.5495910644531
2023-06-22,411.32275390625
2023-06-23,411.3717346191406
2023-06-26,400.0032653808594
2023-06-27,400.3462829589844
2023-06-28,400.1993103027344
2023-06-30,413.3318176269531
2023-07-03,409.4606628417969
2023-07-04,404.7564697265625
2023-07-05,413.9688415527344
2023-07-06,415.5859069824219
2023-07-07,418.820068359375
2023-07-10,415.6349182128906
2023-07-11,423.52423095703125
2023-07-12,427.10137939453125
2023-07-13,417.447998046875
2023-07-14,417.5459899902344
2023-07-17,411.7147521972656
2023-07-18,411.61676025390625
2023-07-19,416.7129821777344
2023-07-20,415.43890380859375
2023-07-21,414.7528991699219
2023-07-24,417.05596923828125
2023-07-25,423.0832214355469
2023-07-26,435.6767272949219
2023-07-27,421.6131896972656
2023-07-28,425.9743347167969
2023-07-31,427.6404113769531
2023-08-01,431.60955810546875
2023-08-02,424.8962707519531
2023-08-03,426.51336669921875
2023-08-04,431.41357421875
2023-08-07,434.5496826171875
2023-08-08,449.103271484375
2023-08-09,446.9471740722656
2023-08-10,445.9671325683594
2023-08-11,436.4117431640625
2023-08-14,456.0125427246094
2023-08-16,450.18133544921875
2023-08-17,446.01617431640625
2023-08-18,444.4480895996094
2023-08-21,456.1595764160156
2023-08-22,451.9454040527344
2023-08-23,449.3482971191406
2023-08-24,443.4190673828125
2023-08-25,458.16864013671875
2023-08-28,451.8473815917969
2023-08-29,449.39727783203125
2023-08-30,454.3954772949219
2023-08-31,464.6859130859375
2023-09-01,455.96356201171875
2023-09-04,458.5606689453125
2023-09-05,460.3737487792969
2023-09-06,452.8764343261719
2023-09-07,445.8691711425781
2023-09-08,444.0070495605469
2023-09-11,442.1940002441406
2023-09-12,427.5914001464844
2023-09-13,429.1104736328125
2023-09-14,429.1594543457031
2023-09-15,425.7783508300781
2023-09-18,422.7402038574219
2023-09-20,421.9561767578125
2023-09-21,417.5950012207031
2023-09-22,415.8309020996094
2023-09-25,431.5115661621094
2023-09-26,420.04510498046875
2023-09-27,421.025146484375
2023-09-28,423.0342102050781
2023-09-29,421.7111511230469
2023-10-03,438.4208679199219
2023-10-04,429.30645751953125
2023-10-05,470.566162109375
2023-10-06,463.411865234375
2023-10-09,447.2412109375
2023-10-10,442.97802734375
2023-10-11,439.7439270019531
2023-10-12,446.4571533203125
2023-10-13,441.99798583984375
2023-10-16,442.43902587890625
2023-10-17,440.3319091796875
2023-10-18,437.7838439941406
2023-10-19,442.9290466308594
2023-10-20,433.32464599609375
2023-10-23,427.150390625
2023-10-25,423.9162292480469
2023-10-26,402.79638671875
2023-10-27,412.7928161621094
2023-10-30,418.820068359375
2023-10-31,404.0214538574219
2023-11-01,420.8291320800781
2023-11-02,422.0541687011719
2023-11-03,422.8382263183594
2023-11-06,423.86724853515625
2023-11-07,418.5260314941406
2023-11-08,420.1921081542969
2023-11-09,417.39898681640625
2023-11-10,423.1322326660156
2023-11-13,430.5315246582031
2023-11-15,430.8745422363281
2023-11-16,426.6603698730469
2023-11-17,433.56964111328125
2023-11-20,437.2447814941406
2023-11-21,432.0995788574219
2023-11-22,422.7892150878906
2023-11-23,429.6004943847656
2023-11-24,449.789306640625
2023-11-28,465.0779113769531
2023-11-29,474.2903137207031
2023-11-30,476.69140625
2023-12-01,459.3446960449219
2023-12-04,460.177734375
2023-12-05,467.0379943847656
2023-12-06,467.7240295410156
2023-12-07,468.90008544921875
2023-12-08,473.75128173828125
2023-12-11,465.56793212890625
2023-12-12,445.7711486816406
2023-12-13,443.8110656738281
2023-12-14,443.95806884765625
2023-12-15,442.43902587890625
2023-12-18,451.79840087890625
2023-12-19,456.6985778808594
2023-12-20,452.8764343261719
2023-12-21,465.66595458984375
2023-12-22,460.7657470703125
2023-12-26,456.30657958984375
2023-12-27,458.3156433105469
2023-12-28,447.7312316894531
2023-12-29,445.23211669921875
2024-01-01,455.7185363769531
2024-01-02,444.2030944824219
2024-01-03,449.8872985839844
2024-01-04,450.76934814453125
2024-01-05,449.0542907714844
2024-01-08,447.9272155761719
2024-01-09,446.60418701171875
2024-01-10,445.7711486816406
2024-01-11,447.43719482421875
2024-01-12,450.76934814453125
2024-01-15,463.1178283691406
2024-01-16,452.2394104003906
2024-01-17,453.8564758300781
2024-01-18,456.64959716796875
2024-01-19,466.45001220703125
2024-01-23,486.8838195800781
2024-01-24,496.2922058105469
2024-01-25,509.0327453613281
2024-01-29,514.12890625
2024-01-30,511.3847961425781
2024-01-31,477.67144775390625
2024-02-01,478.7494812011719
2024-02-02,477.2794189453125
2024-02-05,479.1415100097656
2024-02-06,480.66058349609375
2024-02-07,477.0834045410156
2024-02-08,481.640625
2024-02-09,459.6387023925781
2024-02-12,443.8600769042969
2024-02-13,440.6259460449219
2024-02-14,440.1849060058594
2024-02-15,440.0869140625
2024-02-16,441.9490051269531
2024-02-19,436.3627624511719
2024-02-20,443.4680480957031
2024-02-21,431.3155517578125
2024-02-22,427.3954162597656
2024-02-23,429.6985168457031
2024-02-26,430.04150390625
2024-02-27,422.00518798828125
2024-02-28,410.4897155761719
2024-02-29,429.06146240234375
2024-03-01,434.99072265625
2024-03-04,440.2829284667969
2024-03-05,441.458984375
2024-03-06,436.0687561035156
2024-03-07,443.5660705566406
2024-03-11,446.26116943359375
2024-03-12,448.8582763671875
2024-03-13,438.17584228515625
2024-03-14,445.8691711425781
2024-03-15,445.3301086425781
2024-03-18,445.67315673828125
2024-03-19,425.0923156738281
2024-03-20,435.7257385253906
2024-03-21,440.6259460449219
2024-03-22,432.0015869140625
2024-03-26,431.1195373535156
2024-03-27,410.1466979980469
2024-03-28,401.0813293457031
2024-04-01,427.0033874511719
2024-04-02,429.30645751953125
2024-04-03,431.3155517578125
2024-04-04,434.59869384765625
2024-04-05,444.9870910644531
2024-04-08,441.8509826660156
2024-04-09,445.7711486816406
2024-04-10,442.635009765625
2024-04-12,443.1250305175781
2024-04-15,439.8418884277344
2024-04-16,445.1831359863281
2024-04-18,449.103271484375
2024-04-19,454.00347900390625
2024-04-22,460.7167663574219
2024-04-23,463.5098876953125
2024-04-24,466.7929992675781
2024-04-25,463.411865234375
2024-04-26,464.39190673828125
2024-04-29,456.943603515625
2024-04-30,458.0216369628906
2024-05-02,444.05609130859375
2024-05-03,446.0651550292969
2024-05-06,431.70758056640625
2024-05-07,425.14129638671875
2024-05-08,410.34271240234375
2024-05-09,403.09039306640625
2024-05-10,415.5859069824219
2024-05-13,409.2646789550781
2024-05-14,404.2664489746094
2024-05-15,405.0014953613281
2024-05-16,403.5804138183594
2024-05-17,415.19390869140625
2024-05-21,415.4879150390625
2024-05-22,411.4697570800781
2024-05-23,414.9978942871094
2024-05-24,407.9906005859375
2024-05-27,408.13763427734375
2024-05-28,404.21746826171875
2024-05-29,407.9416198730469
2024-05-30,408.235595703125
2024-05-31,396.4751281738281
2024-06-03,405.29547119140625
2024-06-04,404.511474609375
2024-06-05,398.729248046875
2024-06-06,405.39349365234375
2024-06-07,421.0741271972656
2024-06-10,425.4353332519531
2024-06-11,425.4353332519531
2024-06-12,427.5423889160156
2024-06-13,431.60955810546875
2024-06-14,437.83282470703125
2024-06-18,437.4408264160156
2024-06-19,436.3627624511719
2024-06-20,433.22662353515625
2024-06-21,426.4153747558594
2024-06-24,430.09051513671875
2024-06-25,433.61865234375
2024-06-26,439.3028869628906
2024-06-27,442.1940002441406
2024-06-28,441.8999938964844
2024-07-01,444.5461120605469
2024-07-02,444.05609130859375
2024-07-03,440.8219299316406
2024-07-04,448.76025390625
2024-07-05,442.1940002441406
2024-07-08,438.2248229980469
2024-07-09,430.5315246582031
2024-07-10,424.7002868652344
2024-07-11,442.7330322265625
2024-07-12,437.83282470703125
2024-07-15,433.22662353515625
2024-07-16,432.4916076660156
2024-07-18,430.5805358886719
2024-07-19,431.41357421875
2024-07-22,422.00518798828125
2024-07-23,422.7402038574219
2024-07-24,429.012451171875
2024-07-25,417.2519836425781
2024-07-26,411.3717346191406
2024-07-29,412.841796875
2024-07-30,420.339111328125
2024-07-31,418.18304443359375
2024-08-01,432.9326171875
2024-08-02,441.9490051269531
2024-08-05,426.17034912109375
2024-08-06,425.6803283691406
2024-08-07,429.5024719238281
2024-08-08,416.22296142578125
2024-08-09,419.1630859375
2024-08-12,414.2138671875
2024-08-13,410.09771728515625
2024-08-14,409.0686340332031
2024-08-16,407.8435974121094
2024-08-19,409.2646789550781
2024-08-20,412.498779296875
2024-08-21,412.2537841796875
2024-08-22,411.9107666015625
2024-08-23,413.0868225097656
2024-08-26,412.5968017578125
2024-08-27,406.5205383300781
2024-08-28,399.0232238769531
2024-08-29,396.5241394042969
2024-08-30,396.8671569824219
2024-09-02,401.91436767578125
2024-09-03,401.91436767578125
2024-09-04,401.8653564453125
2024-09-05,397.4551696777344
2024-09-06,404.0704345703125
2024-09-09,398.4352111816406
2024-09-10,401.3263244628906
2024-09-11,397.8471984863281
2024-09-12,400.6402893066406
2024-09-13,404.0704345703125
2024-09-16,408.97064208984375
2024-09-17,412.9888000488281
2024-09-18,410.2447204589844
2024-09-19,403.482421875
2024-09-20,406.2265319824219
2024-09-23,406.6185607910156
2024-09-24,415.09588623046875
2024-09-25,409.5096740722656
2024-09-26,409.5096740722656
2024-09-27,412.9398193359375
2024-09-30,409.2646789550781
2024-10-01,406.030517578125
2024-10-03,397.7981872558594
2024-10-04,394.9560852050781
2024-10-07,390.888916015625
2024-10-08,390.4478759765625
2024-10-09,394.9560852050781
2024-10-10,396.7691650390625
2024-10-11,393.48602294921875
2024-10-14,391.08489990234375
2024-10-15,396.9161682128906
2024-10-16,394.3680419921875
2024-10-17,383.2445983886719
2024-10-18,393.73101806640625
2024-10-21,391.7219543457031
2024-10-22,384.763671875
2024-10-23,383.78363037109375
2024-10-24,375.5513000488281
2024-10-25,381.0885314941406
2024-10-28,372.4151611328125
2024-10-29,378.3443908691406
2024-10-30,392.8489990234375
2024-10-31,393.9760437011719
2024-11-01,398.0431823730469
2024-11-04,387.8017883300781
2024-11-05,387.6547546386719
2024-11-06,389.1738586425781
2024-11-07,384.71466064453125
2024-11-08,379.52044677734375
2024-11-11,375.7962951660156
2024-11-12,368.2989807128906
2024-11-13,359.7236328125
2024-11-14,375.60028076171875
2024-11-18,373.5422058105469
2024-11-19,372.4151611328125
2024-11-21,373.1501770019531
2024-11-22,372.317138671875
2024-11-25,370.798095703125
2024-11-26,371.33709716796875
2024-11-27,371.6311340332031
2024-11-28,370.798095703125
2024-11-29,372.7581787109375
2024-12-02,366.3388977050781
2024-12-03,370.16107177734375
2024-12-04,371.87615966796875
2024-12-05,373.689208984375
2024-12-06,375.7962951660156
2024-12-09,384.5676574707031
2024-12-10,384.6656494140625
2024-12-11,380.3534851074219
2024-12-12,372.95416259765625
2024-12-13,368.0049743652344
2024-12-16,365.9468994140625
2024-12-17,367.4659729003906
2024-12-18,367.4659729003906
2024-12-19,362.124755859375
2024-12-20,359.6746520996094
2024-12-23,361.48773193359375
2024-12-24,363.4967956542969
2024-12-26,362.66375732421875
2024-12-27,362.2227478027344
2024-12-30,354.92144775390625
2024-12-31,353.6963806152344
2025-01-01,358.49859619140625
2025-01-02,360.6056823730469
2025-01-03,361.7817077636719
2025-01-06,347.3751525878906
2025-01-07,344.7290344238281
2025-01-08,344.1409912109375
2025-01-09,339.8288269042969
2025-01-10,336.3497009277344
2025-01-13,331.00848388671875
2025-01-14,324.3442077636719
2025-01-15,325.9612731933594
2025-01-16,328.5583801269531
2025-01-17,328.95037841796875
2025-01-20,327.43133544921875
2025-01-21,323.80517578125
2025-01-22,327.2843322753906
2025-01-23,322.6781311035156
2025-01-24,322.3351135253906
2025-01-27,307.1445007324219
2025-01-28,299.0591735839844
2025-01-29,325.3242492675781
2025-01-30,324.1971740722656
2025-01-31,328.4603576660156
2025-02-01,330.4204406738281
2025-02-03,330.3714599609375
2025-02-04,332.1845397949219
2025-02-05,327.2353210449219
2025-02-06,338.40777587890625
2025-02-07,332.2825012207031
2025-02-10,330.2244567871094
2025-02-11,321.64910888671875
2025-02-12,311.7016906738281
2025-02-13,308.27154541015625
2025-02-14,313.0737609863281
2025-02-17,327.8233337402344
2025-02-18,328.1663513183594
2025-02-19,316.160888671875
2025-02-20,316.0138854980469
2025-02-21,320.571044921875
2025-02-24,312.43670654296875
2025-02-25,310.6236572265625
2025-02-27,303.07733154296875
2025-02-28,298.8631896972656
2025-03-03,309.0065612792969
2025-03-04,304.057373046875
2025-03-05,311.897705078125
2025-03-06,325.56927490234375
2025-03-07,312.53472900390625
2025-03-10,309.54559326171875
2025-03-11,294.0609436035156
2025-03-12,294.2569885253906
2025-03-13,293.5219421386719
2025-03-17,286.8576965332031
2025-03-18,286.8576965332031
2025-03-19,284.4565734863281
2025-03-20,289.4548034667969
2025-03-21,308.95758056640625
2025-03-24,332.3805236816406
2025-03-25,335.51666259765625
2025-03-26,323.85418701171875
2025-03-27,320.571044921875
2025-03-28,318.4149475097656
2025-04-01,326.8432922363281
2025-04-02,328.2153625488281
2025-04-03,327.5783386230469
2025-04-04,327.38232421875
2025-04-07,322.6781311035156
2025-04-08,325.4222412109375
2025-04-09,328.2643737792969
2025-04-11,328.1173400878906
2025-04-15,324.88323974609375
2025-04-16,329.04840087890625
2025-04-17,335.8106689453125
2025-04-21,330.4694519042969
2025-04-22,331.59649658203125
2025-04-23,330.1754455566406
2025-04-24,336.4967041015625
2025-04-25,330.1264343261719
2025-04-28,335.7616882324219
2025-04-29,331.93951416015625
2025-04-30,330.7634582519531
2025-05-02,319.1009826660156
2025-05-05,318.8559875488281
2025-05-06,314.8868103027344
2025-05-07,320.62005615234375
2025-05-08,315.96484375
2025-05-09,319.1499938964844
2025-05-12,325.2752380371094
2025-05-13,323.60919189453125
2025-05-14,326.4512939453125
2025-05-15,326.6963195800781
2025-05-16,326.1572570800781
2025-05-19,327.1863098144531
2025-05-20,327.4803161621094
2025-05-21,338.1627502441406
2025-05-22,348.3551940917969
2025-05-23,341.05389404296875
2025-05-26,339.5348205566406
2025-05-27,340.0738525390625
2025-05-28,340.4168701171875
2025-05-29,350.2172546386719
2025-05-30,348.5511779785156
2025-06-02,350.021240234375
2025-06-03,360.11566162109375
2025-06-04,359.9686279296875
2025-06-05,369.03399658203125
2025-06-06,362.5657653808594
2025-06-09,362.124755859375
2025-06-10,366.534912109375
2025-06-11,364.329833984375
2025-06-12,361.48773193359375
2025-06-13,362.810791015625
2025-06-16,363.34979248046875
2025-06-17,365.1138610839844
2025-06-18,362.7127685546875
2025-06-19,358.3025817871094
2025-06-20,360.3116760253906
2025-06-23,361.73272705078125
2025-06-24,362.271728515625
2025-06-25,364.2808532714844
2025-06-26,362.271728515625
2025-06-27,367.61297607421875
2025-06-30,362.90875244140625
2025-07-01,362.90875244140625
2025-07-02,359.3316345214844
2025-07-03,361.8797302246094
2025-07-04,363.59478759765625
2025-07-07,364.2808532714844
2025-07-08,362.8597717285156
2025-07-09,354.7744445800781
2025-07-10,364.03582763671875
2025-07-11,362.7617492675781
2025-07-14,365.4568786621094
2025-07-15,367.7109680175781
2025-07-16,375.3062744140625
2025-07-17,375.1102600097656
2025-07-18,373.64019775390625
2025-07-21,370.5531005859375
2025-07-22,382.55859375
2025-07-23,374.3262634277344
2025-07-24,375.25726318359375
2025-07-25,372.4641418457031
2025-07-28,367.7599792480469
2025-07-29,369.4260559082031
2025-07-30,376.5313415527344
2025-07-31,378.6874084472656
2025-08-01,372.5621643066406
2025-08-04,370.74908447265625
2025-08-05,366.6819152832031
2025-08-06,366.4859313964844
2025-08-07,364.0848083496094
2025-08-08,365.30987548828125
2025-08-11,362.66375732421875
2025-08-12,356.6855163574219
2025-08-13,350.3642578125
2025-08-14,345.3660583496094
2025-08-18,348.69818115234375
2025-08-19,352.3243408203125
2025-08-20,353.0103759765625
2025-08-21,353.598388671875
2025-08-22,358.4495849609375
2025-08-25,358.0085754394531
2025-08-26,359.6256408691406
2025-08-28,352.765380859375
2025-08-29,352.8143615722656
2025-09-01,357.46954345703125
2025-09-02,358.49859619140625
2025-09-03,364.7708740234375
2025-09-04,362.4677734375
2025-09-05,349.38421630859375
2025-09-08,351.05029296875
2025-09-09,349.7762451171875
2025-09-10,345.0720520019531
2025-09-11,340.2208557128906
2025-09-12,341.3478698730469
2025-09-15,342.91595458984375
2025-09-16,344.9740295410156
2025-09-17,343.01397705078125
2025-09-18,341.4949035644531
2025-09-19,336.74169921875
2025-09-22,333.9975891113281
2025-09-23,338.3097839355469
2025-09-24,334.879638671875
2025-09-25,339.1918029785156
2025-09-26,338.3097839355469
2025-09-29,338.1627502441406
2025-09-30,342.3279113769531
2025-10-01,342.1319274902344
2025-10-03,336.44769287109375
2025-10-06,318.7579650878906
