Date,HDFCAMC
2026-02-03,2614.12353515625
2026-02-04,2666.674072265625
2026-02-05,2703.17578125
2026-02-06,2661.58544921875
2026-02-09,2687.81201171875
2026-02-10,2756.50927734375
2026-02-11,2766.39306640625
2026-02-12,2775.004638671875
2026-02-13,2752.986328125
2026-02-16,2781.365478515625
2026-02-17,2802.3076171875
2026-02-18,2752.3994140625
2026-02-19,2673.719970703125
2026-02-20,2657.5732421875
2026-02-23,2668.435791015625
2026-02-24,2624.00732421875
2026-02-25,2685.169677734375
2026-02-26,2694.85791015625
2026-02-27,2640.83935546875
2026-03-02,2593.083740234375
2026-03-04,2492.6796875
2026-03-05,2504.227294921875
2026-03-06,2450.208740234375
2026-03-09,2408.4228515625
2026-03-10,2480.447265625
2026-03-11,2395.798828125
2026-03-12,2377.009765625
2026-03-13,2330.037109375
2026-03-16,2316.532470703125
2026-03-17,2332.3857421875
2026-03-18,2416.0556640625
2026-03-19,2349.609130859375
2026-03-20,2334.832275390625
2026-03-23,2206.3427734375
2026-03-24,2301.3642578125
2026-03-25,2335.223876953125
2026-03-27,2264.373291015625
2026-03-30,2168.960205078125
2026-04-01,2290.404052734375
2026-04-02,2298.330810546875
2026-04-06,2335.517333984375
2026-04-07,2295.00341796875
2026-04-08,2485.046630859375
2026-04-09,2461.1689453125
2026-04-10,2563.236572265625
2026-04-13,2491.603515625
2026-04-15,2606.686279296875
2026-04-16,2605.21826171875
2026-04-17,2732.63134765625
2026-04-20,2708.949462890625
2026-04-21,2734.197265625
2026-04-22,2707.18798828125
2026-04-23,2650.233642578125
2026-04-24,2676.460205078125
2026-04-27,2697.0107421875
2026-04-28,2701.12060546875
2026-04-29,2728.227783203125
2026-04-30,2654.539794921875
2026-05-01,2654.539794921875
2026-05-04,2694.662109375
2026-05-05,2746.234130859375
2026-05-06,2755.62841796875
2026-05-07,2773.928466796875
2026-05-08,2792.9130859375
2026-05-11,2688.39892578125
2026-05-12,2576.44775390625
2026-05-13,2595.5302734375
2026-05-14,2633.9892578125
2026-05-15,2645.63427734375
2026-05-18,2568.91259765625
2026-05-19,2596.802490234375
2026-05-20,2627.823974609375
2026-05-21,2669.511962890625
2026-05-22,2680.080810546875
2026-05-25,2699.06591796875
2026-05-26,2681.157470703125
2026-05-27,2658.160400390625
2026-05-28,2658.160400390625
2026-05-29,2617.059326171875
2026-06-01,2548.948974609375
2026-06-02,2528.202880859375
2026-06-03,2456.276123046875
2026-06-04,2468.89990234375
2026-06-05,2495.89990234375
2026-06-08,2453.0
2026-06-09,2503.300048828125
2026-06-10,2447.800048828125
2026-06-11,2389.800048828125
2026-06-12,2455.89990234375
2026-06-15,2622.89990234375
2026-06-16,2658.60009765625
2026-06-17,2711.10009765625
2026-06-18,2728.199951171875
2026-06-19,2719.0
2026-06-22,2689.89990234375
2026-06-23,2680.0
2026-06-24,2625.10009765625
2026-06-25,2649.699951171875
2026-06-26,2649.699951171875
2026-06-29,2606.60009765625
2026-06-30,2653.199951171875
2026-07-01,2745.800048828125
2026-07-02,2759.60009765625
2026-07-03,2800.199951171875
2026-07-06,2773.39990234375
2026-07-07,2783.39990234375
2026-07-08,2659.199951171875
2026-07-09,2737.10009765625
2026-07-10,2761.199951171875
2026-07-13,2749.0
2026-07-14,2659.800048828125
2026-07-15,2729.199951171875
2026-07-16,2602.199951171875
2026-07-17,2651.199951171875
2026-07-20,2644.89990234375
2026-07-21,2581.10009765625
2026-07-22,2546.0
2026-07-23,2508.699951171875
2026-07-24,2505.699951171875
2026-07-27,2552.39990234375
2026-07-28,2531.199951171875
2026-07-29,2541.89990234375
2026-07-30,2546.300048828125
2026-07-31,2615.800048828125
2026-08-03,2600.60009765625
2026-08-04,2556.0
2026-08-05,2562.0
2026-08-06,2538.10009765625
2026-08-07,2545.0
2026-08-10,2560.0
2026-08-11,2515.0
2026-08-12,2490.0
2026-08-13,2499.5
2026-08-14,2485.0
2026-08-17,2523.0
2026-08-18,2525.0
2026-08-19,2551.699951171875
2026-08-20,2624.0
2026-08-21,2610.0
2026-08-24,2618.0
2026-08-25,2698.0
2026-08-26,2667.89990234375
2026-08-27,2575.0
2026-08-28,2569.0
2026-08-31,2622.10009765625
2026-09-01,2544.89990234375
2026-09-02,2525.699951171875
2026-09-03,2510.800048828125
2026-09-04,2458.300048828125
2026-09-07,2432.0
2026-09-08,2447.300048828125
2026-09-09,2440.0
2026-09-10,2433.800048828125
2026-09-11,2403.89990234375
2026-09-14,2403.89990234375
2026-09-15,2409.0
2026-09-16,2373.10009765625
2026-09-18,2425.0
2026-09-21,2444.0
