symbol,event_date,entry_date,entry_open,event_src,ret_5d,xs_nifty_5d,ret_10d,xs_nifty_10d,ret_30d,xs_nifty_30d,ret_6m,xs_nifty_6m,ym,xs_univ_5d,xs_univ_10d,xs_univ_30d,xs_univ_6m,period,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words,sdate,surprise
GPTHEALTH,2025-02-14,2025-02-17,139.50236006500293,filing_date,-0.004192942487478812,0.004711613168414952,-0.11250871419981379,-0.07694375427999833,0.1809923547268808,0.15237333558378063,0.11226858775204529,-0.0009848676658612554,2025-02,0.044878908531128504,-0.0535659879751442,0.1953613151739374,0.11250832401429564,holdout,GPT Healthcare Limited,,2025-02-14,,https://nsearchives.nseindia.com/corporate/GPTHEALTHCARE_14022025171102_GHLTranscript.pdf,pymupdf,whole,4629,0.32,,0.32,25,0,31,6.896551724137931,41,9.121245828698552,24,5.339265850945495,3,0.6674082313681868,27,6.0066740823136815,28,6.229143492769744,16,3.5595105672969964,0,0.0,0,0.0,0,0.0,0,0.0,4495,,,,,,,,,,,,,,,,,,,,,,,,,
ELGIEQUIP,2025-02-14,2025-02-17,484.4486568801013,filing_date,-0.04491968063356522,-0.03601512497767145,-0.11675023951578312,-0.08118527959596766,-0.01739488435935932,-0.046013903502459486,0.02648787049705903,-0.08676558492084752,2025-02,0.004152170385042099,-0.05780751329111353,-0.003025923912302728,0.02672760675930938,holdout,Elgi Equipments Limited,Compressors / Pumps,2025-02-14,,https://nsearchives.nseindia.com/corporate/ELGIEQUIP_14022025103123_Invcalltranscript.pdf,pymupdf,whole,8747,0.16,,0.16,25,0,35,3.882418191902385,74,8.208541320022185,82,9.095951192457017,4,0.4437049362174154,10,1.1092623405435384,54,5.990016638935108,48,5.324459234608985,0,0.0,1,0.1109262340543538,0,0.0,3,0.3327787021630615,9015,,,,,,,,,,,,,,,,,,,,,,,,2025-02-10,-0.004290125305368557
CANTABIL,2025-02-15,2025-02-17,263.8073626564379,filing_date,-0.012387923768794717,-0.003483368112900953,-0.09040391168269113,-0.054838951762875676,0.022783123976903186,-0.0058358951661969805,-0.031760260970021714,-0.14501371638792826,2025-02,0.0366839272498126,-0.03146118545802154,0.03715208442395978,-0.031520524707771364,holdout,Cantabil Retail India Limited,Miscellaneous,2025-02-15,,https://nsearchives.nseindia.com/corporate/CANTABIL_15022025123508_TranscriptofInvestorCall.pdf,pymupdf,split,7597,0.44,0.16,0.3,25,25,1,1.064962726304579,16,17.03940362087327,5,5.324813631522897,0,0.0,17,18.104366347177848,2,2.1299254526091587,2,2.1299254526091587,0,0.0,0,0.0,0,0.0,0,0.0,939,27.0,4.222708789490147,73.0,11.416953393806692,50.0,7.81983109164842,3.0,0.4691898654989052,22.0,3.440725680325305,34.0,5.317485142320926,15.0,2.3459493274945262,1.0,0.1563966218329684,0.0,0.0,0.0,0.0,17.0,2.658742571160463,6394.0,,
ADVENZYMES,2025-02-17,2025-02-18,295.96259328001594,filing_date,-0.057860831093805576,-0.04851406183019413,-0.07340067548938767,-0.056182048904099835,-0.08100515294783206,-0.09041499410369702,0.04057492208155056,-0.07783527809893198,2025-02,-0.00878898007519826,-0.014457949264718079,-0.06663619250077547,0.04081465834380091,holdout,Advanced Enzyme Technologies Limited,,2025-02-17,,https://nsearchives.nseindia.com/corporate/AETL_17022025143652_Intimation.pdf,pymupdf,split,9769,0.16,0.08,0.12,25,25,20,5.105948429920858,79,20.16849629818739,23,5.871840694408986,2,0.5105948429920858,19,4.850651008424815,31,7.91422006637733,11,2.808271636456472,1,0.2552974214960429,2,0.5105948429920858,0,0.0,0,0.0,3917,16.0,2.839396628216504,82.0,14.551907719609584,43.0,7.630878438331854,11.0,1.9520851818988465,17.0,3.0168589174800355,70.0,12.422360248447204,32.0,5.678793256433008,1.0,0.1774622892635315,4.0,0.709849157054126,1.0,0.1774622892635315,0.0,0.0,5635.0,2025-02-08,-0.2844685190027175
SIGNATURE,2025-02-17,2025-02-18,1135.0,call_date,-0.0347136778978524,-0.02536690863424096,-0.08634361233480181,-0.06912498574951398,-0.01581493495319386,-0.025224776109058822,-0.007136542366464771,-0.1255467425469473,2025-02,0.014358173120754915,-0.027400886110132222,-0.0014459745061372684,-0.006896806104214421,holdout,Signatureglobal (India) Limited,,2025-02-17,2025-02-17,https://nsearchives.nseindia.com/corporate/SGLOBAL_17022025173628_transcript170225signed.pdf,pymupdf,split,8031,0.12,0.08,0.1,25,25,5,1.802451333813987,46,16.58255227108868,9,3.2444124008651767,0,0.0,19,6.849315068493151,13,4.686373467916367,5,1.802451333813987,2,0.7209805335255948,0,0.0,0,0.0,0,0.0,2774,3.0,0.5897385492431688,42.0,8.256339689404363,43.0,8.452919205818754,2.0,0.3931590328287792,13.0,2.555533713387065,69.0,13.563986632592885,21.0,4.128169844702182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.0,,
PITTIENG,2025-02-18,2025-02-19,963.4325754484694,call_date,-0.06773528607557688,-0.0476739782558151,-0.020630839781877963,-0.006914963661297735,-0.0016545781329482256,0.028529031793033788,-0.043226451243736363,-0.14149261207667374,2025-02,-0.018663435056969567,0.038311886442791626,0.012714382314108366,-0.04298671498148601,holdout,Pitti Engineering Limited,,2025-02-18,2025-02-18,https://nsearchives.nseindia.com/corporate/PITTIENG_18022025210751_ConcallTranscript.pdf,pymupdf,split,6804,0.0833333333333333,0.2,0.1621621621621621,12,25,0,0.0,4,12.57861635220126,4,12.57861635220126,2,6.289308176100629,8,25.15723270440252,3,9.433962264150944,2,6.289308176100629,0,0.0,0,0.0,0,0.0,0,0.0,318,29.0,4.5886075949367084,37.0,5.854430379746836,44.0,6.962025316455696,2.0,0.3164556962025316,25.0,3.9556962025316458,37.0,5.854430379746836,20.0,3.1645569620253164,3.0,0.4746835443037974,9.0,1.4240506329113924,0.0,0.0,4.0,0.6329113924050633,6320.0,,
ASHOKLEY,2025-02-18,2025-02-19,105.39199831258404,filing_date,0.026314577672886363,0.04637588549264815,-0.04120185860880654,-0.027485982488226313,-0.10043253427646937,-0.07024892435048735,0.2173261210457409,0.11905996021280352,2025-02,0.07538642869149367,0.01774086761586305,-0.08606357382941278,0.21756585730799125,holdout,Ashok Leyland Limited,Automobiles - 4 Wheelers,2025-02-18,,https://nsearchives.nseindia.com/corporate/ASHOKLEY_18022025181701_82Concall_Transcript.pdf,pymupdf,split,8923,0.52,0.32,0.42,25,25,2,1.1299435028248588,59,33.333333333333336,3,1.694915254237288,2,1.1299435028248588,18,10.169491525423728,6,3.389830508474576,1,0.5649717514124294,2,1.1299435028248588,0,0.0,0,0.0,3,1.694915254237288,1770,40.0,5.767012687427912,158.0,22.77970011534025,56.0,8.073817762399077,1.0,0.1441753171856978,16.0,2.306805074971165,60.0,8.650519031141869,31.0,4.469434832756632,6.0,0.8650519031141869,4.0,0.5767012687427913,2.0,0.2883506343713956,3.0,0.4325259515570934,6936.0,2025-02-12,0.11441311879007039
LUPIN,2025-02-19,2025-02-20,1951.8696372706129,filing_date,-0.03720460488301158,0.008409884990302707,0.026159434581994656,0.04477102974499603,0.002224237836790488,0.01904044053371956,-0.03236086659096815,-0.11447606934070309,2025-02,0.011867246135595734,0.08510216080666425,0.01659319828384708,-0.0321211303287178,holdout,Lupin Limited,Pharmaceuticals,2025-02-19,,https://nsearchives.nseindia.com/corporate/Lupin2_19022025171943_NSELetterwithEarningsCallTranscript.pdf,pymupdf,split,8456,0.6,0.16,0.38,25,25,7,2.887788778877888,81,33.415841584158414,8,3.3003300330033003,3,1.2376237623762376,13,5.363036303630363,9,3.712871287128713,1,0.4125412541254125,1,0.4125412541254125,1,0.4125412541254125,0,0.0,0,0.0,2424,38.0,6.474697563469075,88.0,14.99403646277049,63.0,10.73436701311978,9.0,1.5334810018742546,9.0,1.5334810018742546,36.0,6.1339240074970185,23.0,3.91889589367865,1.0,0.1703867779860282,1.0,0.1703867779860282,0.0,0.0,2.0,0.3407735559720565,5869.0,2025-02-12,0.12026325699058933
ABFRL,2025-02-20,2025-02-21,254.6000061035156,filing_date,-0.05718779445536604,-0.018846063446799288,-0.06783190832069053,-0.047351247139699515,-0.03260016831414825,-0.016481465060200096,-0.6961901153974362,-0.7818681521538796,2025-02,-0.00811594343675872,-0.008889182096020937,-0.018231207867091655,-0.6959503791351859,holdout,Aditya Birla Fashion and Retail Limited,,2025-02-20,,https://nsearchives.nseindia.com/corporate/ABFRL_20022025164838_SE.pdf,pymupdf,whole,9631,0.2,,0.2,25,0,24,2.544259514470476,195,20.67210855507262,40,4.24043252411746,2,0.212021626205873,38,4.028410897911587,74,7.844800169617301,24,2.544259514470476,6,0.636064878617619,6,0.636064878617619,1,0.1060108131029365,8,0.848086504823492,9433,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,0.03350660330438011
ZENTEC,2025-02-21,2025-02-24,1066.986733472641,filing_date,0.0068753416824789415,0.03377527792581936,0.11379253198486206,0.12190013172983549,0.3675692273203559,0.3536746725299347,0.409775419630787,0.30008953721174714,2025-02,0.05594719270108626,0.17273525820953164,0.3819381877674125,0.41001515589303733,holdout,Zen Technologies Limited,,2025-02-21,,https://nsearchives.nseindia.com/corporate/ZENTEC_21022025160251_CLTr.pdf,pymupdf,whole,13976,0.1733333333333333,,0.1733333333333333,75,0,36,2.6231419411250365,181,13.188574759545322,57,4.153308073447974,6,0.4371903235208394,52,3.788982803847275,209,15.22879626930924,36,2.6231419411250365,15,1.0929758088020984,3,0.2185951617604197,0,0.0,1,0.0728650539201399,13724,,,,,,,,,,,,,,,,,,,,,,,,,
HINDWAREAP,2025-02-21,2025-02-24,206.0,call_date,-0.06140773736157479,-0.03450780111823437,-0.06495148001365292,-0.05684388026867948,-0.041213618898854554,-0.055108173689275786,0.5490291558423088,0.43934327342326895,2025-02,-0.012335886342967471,-0.006008753788983329,-0.02684465845179796,0.5492688921045592,holdout,Hindware Home Innovation Limited,,2025-02-21,2025-02-21,https://nsearchives.nseindia.com/corporate/SHIL_21022025155247_Intimationregardingtranscriptofconcall.pdf,pymupdf,split,8721,0.0416666666666666,0.28,0.1632653061224489,24,25,0,0.0,10,21.83406113537118,2,4.366812227074236,2,4.366812227074236,14,30.56768558951965,4,8.733624454148472,1,2.183406113537118,0,0.0,0,0.0,0,0.0,0,0.0,458,31.0,3.786028334147533,189.0,23.082559843673668,28.0,3.419638495359062,0.0,0.0,18.0,2.198339032730825,74.0,9.03761602344895,17.0,2.076209086468002,1.0,0.1221299462628236,3.0,0.3663898387884709,0.0,0.0,4.0,0.4885197850512945,8188.0,,
JIOFIN,2025-04-18,2025-04-21,249.0275758108748,filing_date,0.03160001357054165,0.027232973137927496,0.004799968741847405,0.007033475893387431,0.1355998784215917,0.10353780373656618,0.2447380157271546,0.16701514784035232,2025-04,0.0,0.0,0.0,0.0,holdout,Jio Financial Services Limited,,2025-04-18,,https://nsearchives.nseindia.com/corporate/JIOFINANCIAL_18042025180224_transcript.pdf,pymupdf,whole,4343,0.44,,0.44,25,0,10,2.35626767200754,95,22.38454288407163,10,2.35626767200754,11,2.591894439208294,50,11.7813383600377,11,2.591894439208294,4,0.942507068803016,1,0.235626767200754,0,0.0,0,0.0,0,0.0,4244,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPOWER,2025-05-05,2025-05-06,111.9800033569336,filing_date,-0.037774631453176166,-0.05566446867751895,-0.0066083717715682555,-0.03525579441441817,-0.0030362918118639337,-0.04971473929462544,0.414448960898707,0.3361649825049664,2025-05,-0.06212664236709223,-0.04866954287452142,-0.03203694775547211,0.3717652731874195,holdout,Adani Power Limited,Power,2025-05-05,,https://nsearchives.nseindia.com/corporate/ADANIPOWER_05052025165056_APLtranscript05052025.pdf,pymupdf,whole,5483,0.32,,0.32,25,0,7,1.3138138138138138,85,15.953453453453454,43,8.07057057057057,3,0.5630630630630631,34,6.381381381381382,50,9.384384384384385,31,5.818318318318318,0,0.0,1,0.1876876876876876,0,0.0,12,2.2522522522522523,5328,,,,,,,,,,,,,,,,,,,,,,,,2025-04-30,-0.0003274311940013772
IRFC,2025-05-05,2025-05-06,122.89368983738936,call_date,-0.003912156731559868,-0.021801993955902654,0.09149711004115613,0.06284968739830621,0.1004390457268467,0.05376059824408519,-0.015771663090447974,-0.09405564148418855,2025-05,-0.028264167645475933,0.049435938938202965,0.07143838978323852,-0.058455350801735494,holdout,Indian Railway Finance Corporation Limited,-,2025-05-05,2025-05-05,https://nsearchives.nseindia.com/corporate/IRFC_05052025181924_Investorcalltranscriptintimation29042025.pdf,pymupdf,split,3006,0.44,0.12,0.28,25,25,2,2.1321961620469083,13,13.859275053304904,4,4.264392324093817,3,3.1982942430703623,10,10.66098081023454,5,5.330490405117271,1,1.0660980810234542,0,0.0,0,0.0,0,0.0,0,0.0,938,2.0,1.0,20.0,10.0,21.0,10.5,4.0,2.0,4.0,2.0,17.0,8.5,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,,
UGROCAP,2025-05-05,2025-05-06,175.60000610351562,call_date,0.04743727951441601,0.029547442290073223,0.08086558345488526,0.05221816081203534,-0.02351938917574914,-0.07019783665851065,0.012756208180622286,-0.06552777021311829,2025-05,0.023085268600499944,0.0388044123519321,-0.05252004511935732,-0.029927479530665234,holdout,Ugro Capital Limited,,2025-05-05,2025-05-05,https://nsearchives.nseindia.com/corporate/UGROCAP_05052025165053_Intimationofearningscalltranscript05052025.pdf,pymupdf,split,9613,0.36,0.12,0.24,25,25,3,2.608695652173913,29,25.217391304347824,9,7.826086956521739,6,5.217391304347826,14,12.173913043478262,8,6.956521739130435,2,1.7391304347826086,0,0.0,0,0.0,0,0.0,0,0.0,1150,21.0,2.540834845735027,62.0,7.50151240169389,39.0,4.718693284936479,3.0,0.3629764065335753,30.0,3.629764065335753,63.0,7.6225045372050815,16.0,1.9358741681790683,0.0,0.0,1.0,0.1209921355111917,1.0,0.1209921355111917,7.0,0.8469449485783425,8265.0,,
SKIPPER,2025-05-07,2025-05-08,454.84085542268224,call_date,0.047252697969768276,0.003955173127770495,0.10164827988120506,0.06722314236606874,0.045274668269980056,0.003135406582624123,0.1203164090318738,0.043475033857619305,2025-05,0.02290068705585221,0.0595871087782519,0.016274012326371875,0.07763272132058627,holdout,Skipper Limited,,2025-05-07,2025-05-07,https://nsearchives.nseindia.com/corporate/skipper_07052025161052_Transcriptletter.pdf,pymupdf,whole,7524,0.16,,0.16,25,0,36,4.912663755458516,175,23.881004366812228,55,7.505458515283843,4,0.5458515283842795,39,5.322052401746725,84,11.462882096069867,38,5.185589519650655,18,2.4563318777292578,2,0.2729257641921397,1,0.1364628820960698,21,2.8657205240174672,7328,,,,,,,,,,,,,,,,,,,,,,,,,
5PAISA,2025-05-08,2025-05-09,350.0,filing_date,0.13042855398995545,0.07528116441967914,0.1487142508370538,0.09771208480205118,0.11428571428571432,0.05128615948779691,-0.15885716029575891,-0.24749850965021603,2025-05,0.10607654307603939,0.10665307973410065,0.08528505834210615,-0.20154084800704644,holdout,5Paisa Capital Limited,,2025-05-08,,https://nsearchives.nseindia.com/corporate/5PAISA_08052025211731_EXINTIMATION.pdf,pymupdf,split,2231,0.16,0.0,0.08,25,25,14,11.854360711261643,22,18.62828111769687,11,9.314140558848434,4,3.3869602032176123,8,6.7739204064352245,6,5.080440304826419,3,2.5402201524132093,0,0.0,0,0.0,0,0.0,0,0.0,1181,2.0,2.002002002002002,10.0,10.01001001001001,9.0,9.00900900900901,1.0,1.001001001001001,0.0,0.0,5.0,5.005005005005005,4.0,4.004004004004004,0.0,0.0,1.0,1.001001001001001,0.0,0.0,0.0,0.0,999.0,,
COROMANDEL,2025-05-09,2025-05-12,2359.387597233321,filing_date,0.04710099041833682,0.03135785582875128,0.008277418732600461,-0.00935364819349016,-0.02516797388698555,-0.04693916537218856,-0.0814402313837772,-0.13346942548099028,2025-05,0.022748979504420754,-0.0337837523703527,-0.05416862983059373,-0.12412391909506473,holdout,Coromandel International Limited,Fertilisers,2025-05-09,,https://nsearchives.nseindia.com/corporate/COROMANDELINT_09052025204415_SEletter_Transcript_SD.pdf,pymupdf,split,9365,0.12,0.28,0.2,25,25,0,0.0,6,13.824884792626728,6,13.824884792626728,4,9.216589861751151,12,27.649769585253456,3,6.912442396313364,6,13.824884792626728,0,0.0,0,0.0,0,0.0,0,0.0,434,31.0,3.5460992907801416,157.0,17.95927705330588,58.0,6.634637382749943,9.0,1.029512697323267,32.0,3.6604895904827273,71.0,8.12171127888355,48.0,5.490734385724091,2.0,0.2287805994051704,1.0,0.1143902997025852,2.0,0.2287805994051704,5.0,0.5719514985129261,8742.0,2025-01-31,1.5862640059778854
DBL,2025-05-13,2025-05-14,467.6927048269203,filing_date,0.01706847612222373,0.006794914487520565,0.04779174574769973,0.03535146929711197,0.0641134562278749,0.028674890926423835,0.01583796625465128,-0.04267444513226848,2025-05,-0.0072835347916923344,0.005730574644746571,0.03511280028426672,-0.02684572145663624,holdout,Dilip Buildcon Limited,,2025-05-13,,https://nsearchives.nseindia.com/corporate/DBL_13052025182606_finalconcalltranscript.pdf,pymupdf,split,8357,0.04,0.16,0.1,25,25,0,0.0,4,9.433962264150944,8,18.867924528301888,0,0.0,10,23.58490566037736,2,4.716981132075472,7,16.50943396226415,0,0.0,0,0.0,0,0.0,0,0.0,424,33.0,4.237288135593221,80.0,10.272213662044171,50.0,6.420133538777606,1.0,0.1284026707755521,20.0,2.568053415511043,88.0,11.299435028248588,41.0,5.2645095017976375,21.0,2.6964560862865947,7.0,0.8988186954288649,0.0,0.0,10.0,1.2840267077555214,7788.0,2025-05-08,26.865147348483983
PGEL,2025-05-16,2025-05-19,803.2662062114713,filing_date,-0.04036069333610637,-0.04221936436445428,-0.017101924009118252,-0.015733067463534978,-0.061380526305314986,-0.09424183008650788,-0.274680359569377,-0.31661416464070635,2025-05,-0.06471270425002243,-0.059163095112071414,-0.09038118224892316,-0.3173640472806645,holdout,PG Electroplast Limited,Consumer Durables,2025-05-16,,https://nsearchives.nseindia.com/corporate/PGEL_16052025102934_Earningscalltransciptbsense16052025.pdf,pymupdf,split,10223,0.0434782608695652,0.28,0.1666666666666666,23,25,0,0.0,5,10.1010101010101,10,20.2020202020202,5,10.1010101010101,16,32.323232323232325,3,6.0606060606060606,6,12.12121212121212,0,0.0,0,0.0,0,0.0,0,0.0,495,23.0,2.431032660395307,170.0,17.96850227248705,87.0,9.195645280625726,5.0,0.5284853609555016,27.0,2.8538209491597084,116.0,12.260860374167637,55.0,5.813338970510517,6.0,0.6341824331466018,0.0,0.0,0.0,0.0,30.0,3.170912165733009,9461.0,,
KROSS,2025-05-19,2025-05-20,169.00999450683594,call_date,0.03449501225099971,0.02427168411271685,0.14922195160288587,0.14365645854536235,0.1543696375637975,0.108772000131097,-0.02680314139122497,-0.08527845309425708,2025-05,0.010143001337083648,0.10716078049993272,0.12536898162018933,-0.0694868291025125,holdout,Kross Limited,,2025-05-22,2025-05-19,https://nsearchives.nseindia.com/corporate/8910457293_22052025164449_Reg_30_19052025_Outcome_writtentranscript.pdf,pymupdf,split,4954,0.44,0.04,0.24,25,25,6,3.898635477582846,38,24.69135802469136,13,8.447043534762834,2,1.299545159194282,18,11.695906432748538,16,10.396361273554255,8,5.198180636777128,1,0.649772579597141,0,0.0,0,0.0,1,0.649772579597141,1539,15.0,4.566210045662101,45.0,13.6986301369863,18.0,5.47945205479452,0.0,0.0,9.0,2.73972602739726,24.0,7.30593607305936,11.0,3.34855403348554,3.0,0.91324200913242,1.0,0.30441400304414,0.0,0.0,1.0,0.30441400304414,3285.0,,
VENTIVE,2025-05-19,2025-05-20,783.0,filing_date,-0.03301401735113341,-0.04323734548941627,-0.0618774102260935,-0.06744290328361702,-0.13710086281728928,-0.1826985002499898,-0.06762453666287516,-0.12609984836590726,2025-05,-0.05736602826504947,-0.10393858132904665,-0.16610151876089746,-0.11030822437416268,holdout,Ventive Hospitality Limited,,2025-05-19,,https://nsearchives.nseindia.com/corporate/VENTIVE_19052025191637_InvestorCallTranscriptIntimation.pdf,pymupdf,split,8150,0.56,0.08,0.32,25,25,2,0.7895775759968416,68,26.845637583892614,17,6.711409395973154,8,3.1583103039873666,14,5.527043031977892,21,8.290564547966838,13,5.132254243979471,2,0.7895775759968416,0,0.0,0,0.0,0,0.0,2533,20.0,3.709886848451122,89.0,16.508996475607493,41.0,7.605268039324801,3.0,0.5564830272676683,15.0,2.782415136338342,53.0,9.831200148395476,29.0,5.379335930254127,3.0,0.5564830272676683,4.0,0.7419773696902244,0.0,0.0,7.0,1.2984603969578927,5391.0,,
WESTLIFE,2025-05-20,2025-05-21,690.8508156947246,call_date,-0.0275269479215563,-0.02967162922191502,-0.03785851745876512,-0.04125481276928178,0.09782534157125866,0.06190028003540293,-0.2042858239302301,-0.25904888613918575,2025-05,-0.05187895883547236,-0.07991968856171827,0.06882468562765048,-0.24696951164151762,holdout,WESTLIFE FOODWORLD LIMITED,,2025-05-20,2025-05-20,https://nsearchives.nseindia.com/corporate/RadhaWestlife_20052025153028_WFLIntimationofearningdtrancript14052025.pdf,pymupdf,split,6167,0.4,0.12,0.26,25,25,6,3.3482142857142856,62,34.598214285714285,8,4.464285714285714,4,2.232142857142857,11,6.138392857142857,10,5.580357142857143,5,2.790178571428572,0,0.0,1,0.5580357142857143,0,0.0,0,0.0,1792,18.0,4.193849021435228,56.0,13.0475302889096,19.0,4.426840633737186,0.0,0.0,10.0,2.3299161230195717,21.0,4.8928238583411,18.0,4.193849021435228,0.0,0.0,8.0,1.863932898415657,1.0,0.2329916123019571,0.0,0.0,4292.0,2025-05-14,
NCC,2025-05-21,2025-05-22,227.60054657965335,filing_date,0.01280961400434033,0.0010216078082794233,-0.004198397500979056,-0.019223845608967616,-0.03607222843764857,-0.07709236563614386,-0.24011486700925866,-0.2930137384409913,2025-05,-0.011542396909575734,-0.04625956860393222,-0.06507288438125675,-0.28279855472054616,holdout,NCC Limited,Construction,2025-05-21,,https://nsearchives.nseindia.com/corporate/NCC_21052025135314_Reg_30_Transcript_Signed.pdf,pymupdf,split,8883,0.0,0.04,0.0238095238095238,17,25,0,0.0,3,7.957559681697613,5,13.26259946949602,2,5.305039787798409,13,34.48275862068966,2,5.305039787798409,5,13.26259946949602,0,0.0,0,0.0,0,0.0,0,0.0,377,42.0,5.070626584570808,89.0,10.74489919111433,61.0,7.364481468067125,4.0,0.4829168175781722,33.0,3.98406374501992,41.0,4.949897380176265,48.0,5.795001810938066,45.0,5.432814197754436,0.0,0.0,1.0,0.120729204394543,12.0,1.4487504527345163,8283.0,2025-05-15,0.1485284123604038
