date,NIFTY CONSUMER DURABLES
2023-12-06,30004.95
2023-12-07,30313.8
2023-12-08,30387.0
2023-12-11,30563.0
2023-12-12,30245.8
2023-12-13,30289.3
2023-12-14,30255.25
2023-12-15,30306.3
2023-12-18,30461.0
2023-12-19,30711.2
2023-12-20,30239.1
2023-12-21,30505.55
2023-12-22,30767.7
2023-12-26,30880.75
2023-12-27,31045.2
2023-12-28,31036.5
2023-12-29,31132.35
2024-01-01,31117.3
2024-01-02,31117.45
2024-01-03,31221.75
2024-01-04,31410.1
2024-01-05,31472.75
2024-01-08,31268.9
2024-01-09,31312.4
2024-01-10,31520.0
2024-01-11,31893.35
2024-01-12,32106.0
2024-01-15,32218.35
2024-01-16,32303.7
2024-01-17,32252.45
2024-01-18,31703.5
2024-01-19,31848.2
2024-01-20,31635.15
2024-01-23,30911.2
2024-01-24,31208.8
2024-01-25,31048.7
2024-01-29,31582.0
2024-01-30,31074.65
2024-01-31,31471.65
2024-02-01,31332.3
2024-02-02,31430.5
2024-02-05,31056.1
2024-02-06,31066.4
2024-02-07,31148.55
2024-02-08,30958.55
2024-02-09,31028.95
2024-02-12,30756.2
2024-02-13,30959.7
2024-02-14,31115.9
2024-02-15,31277.6
2024-02-16,31437.85
2024-02-19,32025.15
2024-02-20,31933.85
2024-02-21,31849.4
2024-02-22,31889.35
2024-02-23,32080.4
2024-02-26,31795.2
2024-02-27,32089.0
2024-02-28,31983.9
2024-02-29,32046.9
2024-03-01,32593.5
2024-03-02,32971.9
2024-03-04,32860.9
2024-03-05,32654.75
2024-03-06,32654.9
2024-03-07,32782.35
2024-03-11,32540.3
2024-03-12,32178.0
2024-03-13,31269.05
2024-03-14,31642.65
2024-03-15,31567.25
2024-03-18,31471.85
2024-03-19,31144.75
2024-03-20,31085.85
2024-03-21,31545.45
2024-03-22,31715.65
2024-03-26,31862.25
2024-03-27,32071.6
2024-03-28,32337.5
2024-04-01,32517.7
2024-04-02,33122.65
2024-04-03,33145.05
2024-04-04,33274.1
2024-04-05,33301.7
2024-04-08,33577.25
2024-04-09,33310.9
2024-04-10,33538.35
2024-04-12,33239.75
2024-04-15,32801.35
2024-04-16,32875.65
2024-04-18,32595.0
2024-04-19,32754.25
2024-04-22,33538.9
2024-04-23,33755.8
2024-04-24,34060.0
2024-04-25,33913.4
2024-04-26,34495.55
2024-04-29,34550.65
2024-04-30,34630.1
2024-05-02,34626.9
2024-05-03,34477.55
2024-05-06,33598.2
2024-05-07,33297.85
2024-05-08,33277.25
2024-05-09,32868.8
2024-05-10,33216.05
2024-05-13,33080.1
2024-05-14,33373.3
2024-05-15,33537.6
2024-05-16,34115.05
2024-05-17,35063.35
2024-05-18,35231.95
2024-05-21,35309.4
2024-05-22,35250.55
2024-05-23,35599.3
2024-05-24,35553.35
2024-05-27,35644.55
2024-05-28,35511.45
2024-05-29,35503.0
2024-05-30,34911.55
2024-05-31,35130.2
2024-06-03,35582.45
2024-06-04,34214.8
2024-06-05,35381.35
2024-06-06,35730.4
2024-06-07,36384.9
2024-06-10,36642.65
2024-06-11,36735.45
2024-06-12,36892.5
2024-06-13,37529.9
2024-06-14,37978.95
2024-06-18,38582.85
2024-06-19,37827.55
2024-06-20,37879.35
2024-06-21,38161.9
2024-06-24,38449.85
2024-06-25,38423.45
2024-06-26,38239.3
2024-06-27,38254.35
2024-06-28,38357.9
2024-07-01,38666.45
2024-07-02,38517.9
2024-07-03,38568.5
2024-07-04,38565.8
2024-07-05,38478.25
2024-07-08,37986.5
2024-07-09,38648.6
2024-07-10,38568.25
2024-07-11,38797.75
2024-07-12,38570.85
2024-07-15,38651.9
2024-07-16,38709.5
2024-07-18,38339.6
2024-07-19,37598.9
2024-07-22,37748.9
2024-07-23,38545.4
2024-07-24,38961.1
2024-07-25,38634.55
2024-07-26,39212.3
2024-07-29,39208.45
2024-07-30,39646.0
2024-07-31,39762.25
2024-08-01,39568.5
2024-08-02,39237.2
2024-08-05,38116.15
2024-08-06,37845.3
2024-08-07,38380.05
2024-08-08,38062.15
2024-08-09,38294.85
2024-08-12,38628.8
2024-08-13,39130.9
2024-08-14,39172.1
2024-08-16,39671.5
2024-08-19,40038.25
2024-08-20,40082.4
2024-08-21,40648.55
2024-08-22,40996.8
2024-08-23,40926.6
2024-08-26,41456.6
2024-08-27,41189.4
2024-08-28,41130.4
2024-08-29,41237.7
2024-08-30,41312.85
2024-09-02,41176.1
2024-09-03,41714.0
2024-09-04,41599.4
2024-09-05,41873.8
2024-09-06,41531.1
2024-09-09,41705.8
2024-09-10,42090.4
2024-09-11,42133.6
2024-09-12,42691.95
2024-09-13,43081.1
2024-09-16,43298.7
2024-09-17,43511.5
2024-09-18,43137.65
2024-09-19,43342.2
2024-09-20,43770.15
2024-09-23,44287.4
2024-09-24,44197.0
2024-09-25,43969.45
2024-09-26,43573.55
2024-09-27,43806.5
2024-09-30,43688.85
2024-10-01,43847.6
2024-10-03,43148.35
2024-10-04,42693.55
2024-10-07,41878.65
2024-10-08,42204.75
2024-10-09,42460.95
2024-10-10,42361.25
2024-10-11,42534.65
2024-10-14,42810.7
2024-10-15,42994.55
2024-10-16,42931.1
2024-10-17,41986.05
2024-10-18,42121.9
2024-10-21,41856.3
2024-10-22,40860.0
2024-10-23,40890.55
2024-10-24,40729.4
2024-10-25,39672.45
2024-10-28,39769.9
2024-10-29,40062.5
2024-10-30,39592.95
2024-10-31,39218.0
2024-11-01,39555.05
2024-11-04,39137.1
2024-11-05,39294.4
2024-11-06,40112.2
2024-11-07,39745.65
2024-11-08,39908.1
2024-11-11,39650.55
2024-11-12,39110.3
2024-11-13,38682.85
2024-11-14,38705.9
2024-11-18,38779.3
2024-11-19,39230.75
2024-11-21,39011.45
2024-11-22,39775.2
2024-11-25,40177.35
2024-11-26,40239.5
2024-11-27,40243.9
2024-11-28,39785.9
2024-11-29,40172.9
2024-12-02,41006.55
2024-12-03,41198.4
2024-12-04,41514.9
2024-12-05,41732.45
2024-12-06,42186.95
2024-12-09,42386.6
2024-12-10,42501.9
2024-12-11,42742.9
2024-12-12,42491.95
2024-12-13,42903.35
2024-12-16,43125.05
2024-12-17,42642.65
2024-12-18,42432.9
2024-12-19,41968.1
2024-12-20,41304.65
2024-12-23,41650.5
2024-12-24,41525.9
2024-12-26,41708.8
2024-12-27,41534.85
2024-12-30,41635.05
2024-12-31,41805.8
2025-01-01,42127.75
2025-01-02,42925.2
2025-01-03,43222.35
2025-01-06,42510.4
2025-01-07,42666.35
2025-01-08,41745.75
2025-01-09,41330.55
2025-01-10,40585.1
2025-01-13,38986.9
2025-01-14,39145.45
2025-01-15,39341.6
2025-01-16,39229.5
2025-01-17,39394.7
2025-01-20,39726.55
2025-01-21,38114.75
2025-01-22,37752.35
2025-01-23,38496.1
2025-01-24,38037.7
2025-01-27,37223.25
2025-01-28,36862.1
2025-01-29,37383.35
2025-01-30,36696.35
2025-01-31,37591.1
2025-02-01,38704.1
2025-02-03,38918.3
2025-02-04,39218.6
2025-02-05,38816.6
2025-02-06,38104.0
2025-02-07,38473.25
2025-02-10,37565.65
2025-02-11,36715.1
2025-02-12,36539.4
2025-02-13,36347.25
2025-02-14,35506.15
2025-02-17,35796.2
2025-02-18,35309.3
2025-02-19,35464.65
2025-02-20,35635.95
2025-02-21,35489.9
2025-02-24,35385.55
2025-02-25,35577.35
2025-02-27,35300.45
2025-02-28,34458.85
2025-03-03,34760.5
2025-03-04,34896.35
2025-03-05,35448.05
2025-03-06,35629.7
2025-03-07,35266.3
2025-03-10,34645.15
2025-03-11,34747.25
2025-03-12,34811.8
2025-03-13,34585.75
2025-03-17,34666.4
2025-03-18,35573.45
2025-03-19,36117.4
2025-03-20,36531.7
2025-03-21,36250.4
2025-03-24,36383.95
2025-03-25,35680.35
2025-03-26,35588.55
2025-03-27,35826.8
2025-03-28,35652.2
2025-04-01,34760.0
2025-04-02,35633.7
2025-04-03,35759.2
2025-04-04,34772.65
2025-04-07,34008.7
2025-04-08,34888.55
2025-04-09,34968.65
2025-04-11,36085.3
2025-04-15,36805.75
2025-04-16,37027.65
2025-04-17,37240.3
2025-04-21,37606.55
2025-04-22,38172.35
2025-04-23,37804.2
2025-04-24,37637.05
2025-04-25,36941.5
2025-04-28,37196.6
2025-04-29,37426.4
2025-04-30,37097.95
2025-05-02,36583.3
2025-05-05,36932.6
2025-05-06,36311.4
2025-05-07,36739.8
2025-05-08,36353.65
2025-05-09,36700.1
2025-05-12,37864.35
2025-05-13,37849.6
2025-05-14,37885.35
2025-05-15,38237.95
2025-05-16,38478.4
2025-05-19,38467.6
2025-05-20,38148.55
2025-05-21,37961.55
2025-05-22,37530.15
2025-05-23,37648.5
2025-05-26,37906.0
2025-05-27,37790.6
2025-05-28,37589.2
2025-05-29,37646.35
2025-05-30,37359.0
2025-06-02,37178.65
2025-06-03,36916.0
2025-06-04,36999.85
2025-06-05,37006.7
2025-06-06,37495.35
2025-06-09,37563.35
2025-06-10,37724.15
2025-06-11,37707.9
2025-06-12,36985.35
2025-06-13,36726.65
2025-06-16,36972.1
2025-06-17,36702.0
2025-06-18,36992.35
2025-06-19,36656.85
2025-06-20,36926.2
2025-06-23,37229.15
2025-06-24,37453.7
2025-06-25,37988.75
2025-06-26,38320.7
2025-06-27,38181.2
2025-06-30,38441.7
2025-07-01,38508.5
2025-07-02,38908.45
2025-07-03,39126.95
2025-07-04,39238.1
2025-07-07,39144.3
2025-07-08,38248.8
2025-07-09,38430.75
2025-07-10,38474.45
2025-07-11,38099.35
2025-07-14,38435.7
2025-07-15,38773.3
2025-07-16,38804.35
2025-07-17,38999.65
2025-07-18,38630.75
2025-07-21,38847.55
2025-07-22,38806.3
2025-07-23,39040.75
2025-07-24,39027.95
2025-07-25,38617.05
2025-07-28,38352.6
2025-07-29,38457.2
2025-07-30,38545.5
2025-07-31,38263.8
2025-08-01,37893.5
2025-08-04,38414.15
2025-08-05,38461.9
2025-08-06,38134.8
2025-08-07,38282.7
2025-08-08,37549.6
2025-08-11,37277.5
2025-08-12,37034.7
2025-08-13,37051.45
2025-08-14,37329.6
2025-08-18,38590.6
2025-08-19,38812.65
2025-08-20,38836.25
2025-08-21,38750.2
2025-08-22,38787.95
2025-08-25,39010.7
2025-08-26,38320.35
2025-08-28,38534.6
2025-08-29,38590.95
2025-09-01,39393.95
2025-09-02,39488.85
2025-09-03,39808.15
2025-09-04,39830.05
2025-09-05,39825.95
2025-09-08,39688.9
2025-09-09,39639.3
2025-09-10,39520.15
2025-09-11,39407.2
2025-09-12,39418.95
2025-09-15,39356.35
2025-09-16,39672.8
2025-09-17,39554.75
2025-09-18,39600.85
2025-09-19,39342.0
2025-09-22,39098.85
2025-09-23,38882.4
2025-09-24,38631.1
2025-09-25,38351.35
2025-09-26,37512.65
2025-09-29,37441.85
2025-09-30,37114.5
2025-10-01,37373.1
2025-10-03,37781.7
2025-10-06,37820.5
2025-10-07,37965.45
2025-10-08,38236.2
2025-10-09,38251.55
2025-10-10,38588.1
2025-10-13,38262.75
2025-10-14,37850.7
2025-10-15,38168.05
2025-10-16,38752.1
2025-10-17,39018.55
2025-10-20,39027.0
2025-10-21,39038.75
2025-10-23,39026.85
2025-10-24,38822.8
2025-10-27,38949.1
2025-10-28,38682.1
2025-10-29,38943.85
2025-10-30,38904.8
2025-10-31,38615.1
2025-11-03,38503.05
2025-11-04,38654.95
2025-11-06,37891.25
2025-11-07,37617.25
2025-11-10,37761.35
2025-11-11,37742.0
2025-11-12,38119.6
2025-11-13,38090.75
2025-11-14,38138.75
2025-11-17,38457.2
2025-11-18,38428.0
2025-11-19,38585.8
2025-11-20,38382.75
2025-11-21,38093.85
2025-11-24,37657.5
2025-11-25,37443.0
2025-11-26,38096.4
2025-11-27,37848.9
2025-11-28,37881.6
2025-12-01,37686.9
2025-12-02,37519.45
2025-12-03,36930.45
2025-12-04,36701.2
2025-12-05,36674.75
2025-12-08,36110.25
2025-12-09,36584.6
2025-12-10,35954.7
2025-12-11,36302.0
2025-12-12,36830.45
2025-12-15,37021.75
2025-12-16,37223.65
2025-12-17,36866.3
2025-12-18,37001.35
2025-12-19,37017.8
2025-12-22,36959.2
2025-12-23,36875.7
2025-12-24,36699.3
2025-12-26,36823.7
2025-12-29,36487.4
2025-12-30,36192.75
2025-12-31,36756.0
2026-01-01,36809.6
2026-01-02,37239.4
2026-01-05,37654.75
2026-01-06,37699.0
2026-01-07,38337.95
2026-01-08,38037.6
2026-01-09,37602.95
2026-01-12,37506.0
2026-01-13,37173.55
2026-01-14,36961.35
2026-01-16,36550.85
2026-01-19,36344.15
2026-01-20,35328.15
2026-01-21,34740.0
2026-01-22,34438.8
2026-01-23,34156.6
2026-01-27,33954.6
2026-01-28,34170.5
2026-01-29,34020.75
2026-01-30,34387.55
2026-02-01,34232.1
2026-02-02,34397.95
2026-02-03,35446.2
2026-02-04,36387.75
2026-02-05,36090.95
2026-02-06,36437.3
2026-02-09,37748.1
2026-02-10,37759.65
2026-02-11,37956.9
2026-02-12,38110.1
2026-02-13,37618.3
2026-02-16,37861.05
2026-02-17,38109.6
2026-02-18,38197.45
2026-02-19,37459.1
2026-02-20,37588.35
2026-02-23,37492.2
2026-02-24,37460.3
2026-02-25,37516.9
2026-02-26,37520.35
2026-02-27,37585.9
2026-03-02,36778.35
2026-03-04,35994.85
2026-03-05,36752.4
2026-03-06,36520.7
2026-03-09,35495.6
2026-03-10,36443.25
2026-03-11,36212.0
2026-03-12,36038.25
2026-03-13,35011.45
2026-03-16,34936.85
2026-03-17,35189.2
2026-03-18,35796.0
2026-03-19,34491.35
2026-03-20,34740.35
2026-03-23,32945.8
2026-03-24,33581.75
2026-03-25,34762.1
2026-03-27,33898.3
2026-03-30,33023.3
2026-04-01,33658.45
2026-04-02,33345.0
2026-04-06,34210.5
2026-04-07,34145.1
2026-04-08,35929.4
2026-04-09,35842.0
2026-04-10,36464.15
2026-04-13,36303.85
2026-04-15,37361.25
2026-04-16,37578.6
2026-04-17,38029.9
2026-04-20,37949.35
2026-04-21,37942.05
2026-04-22,38050.45
2026-04-23,37299.7
2026-04-24,37082.2
2026-04-27,38019.65
2026-04-28,38020.95
2026-04-29,37868.05
2026-04-30,37273.0
2026-05-04,37411.1
2026-05-05,37053.8
2026-05-06,37377.55
2026-05-07,37058.2
2026-05-08,37314.0
2026-05-11,35923.95
2026-05-12,34633.9
2026-05-13,35211.8
2026-05-14,35584.6
2026-05-15,35555.6
2026-05-18,34916.75
2026-05-19,35069.95
2026-05-20,35002.15
2026-05-21,35181.05
2026-05-22,35249.15
2026-05-25,35671.05
2026-05-26,35294.95
2026-05-27,35518.75
2026-05-29,34943.55
2026-06-01,34500.2
2026-06-02,34948.9
2026-06-03,34665.95
2026-06-04,35422.4
2026-06-05,35464.55
2026-06-08,34934.6
2026-06-09,34975.05
2026-06-10,34567.65
2026-06-11,34168.5
2026-06-12,34982.85
2026-06-15,35995.85
2026-06-16,36455.05
2026-06-17,37223.4
2026-06-18,37382.8
2026-06-19,37237.0
2026-06-22,37033.75
2026-06-23,36478.3
2026-06-24,36581.45
2026-06-25,36337.55
2026-06-29,36026.55
2026-06-30,36442.85
2026-07-01,36446.9
2026-07-02,36968.5
2026-07-03,36831.8
2026-07-06,37376.45
2026-07-07,37709.3
2026-07-08,37209.6
2026-07-09,37835.85
2026-07-10,38208.9
2026-07-13,38649.65
2026-07-14,38656.95
2026-07-15,38937.35
2026-07-16,39514.0
2026-07-17,39396.35
2026-07-20,39681.05
2026-07-21,39529.75
2026-07-22,39188.7
2026-07-23,39004.3
2026-07-24,38948.4
2026-07-27,39128.45
2026-07-28,39550.8
2026-07-29,40117.25
2026-07-30,40251.1
2026-07-31,40072.15
2026-08-03,40625.05
2026-08-04,40307.35
2026-08-05,40258.4
2026-08-06,40381.4
2026-08-07,40089.9
2026-08-10,40240.95
2026-08-11,40302.5
2026-08-12,40122.95
2026-08-13,40304.8
2026-08-14,40612.6
2026-08-17,40426.85
2026-08-18,40264.7
2026-08-19,40276.55
2026-08-20,40504.55
2026-08-21,40580.85
2026-08-24,40452.55
2026-08-25,40829.4
2026-08-26,40448.4
2026-08-27,40737.85
2026-08-28,40543.45
2026-08-31,40430.95
2026-09-01,39864.9
2026-09-02,39741.65
2026-09-03,39652.7
2026-09-04,39483.8
2026-09-07,39318.8
2026-09-08,39224.5
2026-09-09,38995.2
2026-09-10,39017.9
2026-09-11,38900.8
2026-09-15,37961.5
2026-09-16,37985.95
2026-09-17,38011.2
2026-09-18,37848.25
