date,NIFTY FMCG
2014-08-28,19308.6
2014-09-01,19172.9
2014-09-02,19301.3
2014-09-03,19171.05
2014-09-04,19205.95
2014-09-05,19161.2
2014-09-08,19366.85
2014-09-09,19541.7
2014-09-10,19236.75
2014-09-11,19330.5
2014-09-12,19472.5
2014-09-15,19362.2
2014-09-16,19365.7
2014-09-17,19436.75
2014-09-18,19565.05
2014-09-19,19505.9
2014-09-22,19904.85
2014-09-23,19830.05
2014-09-24,20188.55
2014-09-25,20083.75
2014-09-26,19906.55
2014-09-29,19699.7
2014-09-30,19876.05
2014-10-01,19630.3
2014-10-07,19542.25
2014-10-08,19586.95
2014-10-09,19621.75
2014-10-10,19083.7
2014-10-13,18942.4
2014-10-14,18869.6
2014-10-16,18941.1
2014-10-17,19008.7
2014-10-20,19034.1
2014-10-21,19114.9
2014-10-22,19120.9
2014-10-23,19225.05
2014-10-27,18968.6
2014-10-28,18967.4
2014-10-29,19199.6
2014-10-30,19305.15
2014-10-31,19393.9
2014-11-03,19413.65
2014-11-05,19536.15
2014-11-07,19511.35
2014-11-10,20113.5
2014-11-11,19918.25
2014-11-12,20133.55
2014-11-13,20119.85
2014-11-14,20136.4
2014-11-17,20179.45
2014-11-18,20155.4
2014-11-19,20106.95
2014-11-20,20173.45
2014-11-21,20304.85
2014-11-24,20289.45
2014-11-25,19701.9
2014-11-26,19957.2
2014-11-27,19993.1
2014-11-28,20027.45
2014-12-01,20216.6
2014-12-02,20301.0
2014-12-03,20305.9
2014-12-04,20987.15
2014-12-05,21223.8
2014-12-08,21375.1
2014-12-09,21181.15
2014-12-10,21136.55
2014-12-11,21088.8
2014-12-12,21063.8
2014-12-15,20865.3
2014-12-16,20225.35
2014-12-17,19953.5
2014-12-18,20184.4
2014-12-19,19958.2
2014-12-22,20262.15
2014-12-23,20303.85
2014-12-24,20090.7
2014-12-26,19953.45
2014-12-29,20087.0
2014-12-30,20053.55
2014-12-31,20126.2
2015-01-01,20057.6
2015-01-02,20142.65
2015-01-05,20184.85
2015-01-06,19863.35
2015-01-07,19841.1
2015-01-08,20244.15
2015-01-09,20286.65
2015-01-12,20517.8
2015-01-13,20603.0
2015-01-14,20455.8
2015-01-15,20770.0
2015-01-16,20969.6
2015-01-19,20728.4
2015-01-20,21091.15
2015-01-21,20673.9
2015-01-22,20670.8
2015-01-23,20744.2
2015-01-27,20985.6
2015-01-28,21027.85
2015-01-29,21293.1
2015-01-30,21165.75
2015-02-02,20840.2
2015-02-03,21052.8
2015-02-04,20991.45
2015-02-05,21093.95
2015-02-06,21286.2
2015-02-09,20995.1
2015-02-10,21069.5
2015-02-11,21252.15
2015-02-12,21224.2
2015-02-13,21616.45
2015-02-16,22009.0
2015-02-18,22195.75
2015-02-19,21989.35
2015-02-20,22149.95
2015-02-23,21902.95
2015-02-24,22231.85
2015-02-25,22295.15
2015-02-26,22070.9
2015-02-27,22063.95
2015-02-28,21102.35
2015-03-02,20648.65
2015-03-03,20661.4
2015-03-04,20743.4
2015-03-05,21005.85
2015-03-09,20878.05
2015-03-10,20773.25
2015-03-11,20778.5
2015-03-12,21107.85
2015-03-13,20676.7
2015-03-16,20436.8
2015-03-17,20718.6
2015-03-18,20572.05
2015-03-19,20430.65
2015-03-20,19999.8
2015-03-23,19999.2
2015-03-24,19945.0
2015-03-25,19957.5
2015-03-26,19691.15
2015-03-27,19511.0
2015-03-30,19880.95
2015-03-31,19879.6
2015-04-01,20145.1
2015-04-06,20607.9
2015-04-07,20747.95
2015-04-08,21074.1
2015-04-09,21118.95
2015-04-10,21214.75
2015-04-13,21456.4
2015-04-15,21463.05
2015-04-16,21287.8
2015-04-17,21277.85
2015-04-20,20666.35
2015-04-21,20429.3
2015-04-22,20538.6
2015-04-23,20525.7
2015-04-24,20606.05
2015-04-27,20242.55
2015-04-28,20053.3
2015-04-29,19729.95
2015-04-30,19510.7
2015-05-04,19911.3
2015-05-05,19963.8
2015-05-06,19490.85
2015-05-07,19541.95
2015-05-08,19857.2
2015-05-11,19795.95
2015-05-12,19598.75
2015-05-13,19818.9
2015-05-14,19846.05
2015-05-15,19997.6
2015-05-18,20292.1
2015-05-19,20231.1
2015-05-20,20232.5
2015-05-21,20070.95
2015-05-22,20167.75
2015-05-25,19766.95
2015-05-26,19682.2
2015-05-27,19794.75
2015-05-28,19856.5
2015-05-29,20107.3
2015-06-01,20387.4
2015-06-02,19709.15
2015-06-03,19132.0
2015-06-04,19069.15
2015-06-05,19259.6
2015-06-08,19084.0
2015-06-09,18978.9
2015-06-10,19014.1
2015-06-11,18828.45
2015-06-12,18846.45
2015-06-15,18935.75
2015-06-16,18954.85
2015-06-17,19249.1
2015-06-18,19248.05
2015-06-19,19345.35
2015-06-22,19653.65
2015-06-23,19737.1
2015-06-24,19843.05
2015-06-25,19759.6
2015-06-26,19695.65
2015-06-29,19755.55
2015-06-30,20155.75
2015-07-01,20093.9
2015-07-02,20143.15
2015-07-03,20245.1
2015-07-06,20376.7
2015-07-07,20384.4
2015-07-08,20168.55
2015-07-09,20031.75
2015-07-10,19887.95
2015-07-13,20133.4
2015-07-14,20184.45
2015-07-15,20251.45
2015-07-16,20445.8
2015-07-17,20575.85
2015-07-20,20511.4
2015-07-21,20143.05
2015-07-22,20310.2
2015-07-23,20272.8
2015-07-24,20303.75
2015-07-27,20151.3
2015-07-28,20153.5
2015-07-29,19975.95
2015-07-30,20544.05
2015-07-31,20920.45
2015-08-03,20991.5
2015-08-04,20922.0
2015-08-05,21117.8
2015-08-06,20941.2
2015-08-07,20900.95
2015-08-10,20789.55
2015-08-11,20663.1
2015-08-12,20329.8
2015-08-13,20271.25
2015-08-14,20345.3
2015-08-17,20321.2
2015-08-18,20283.75
2015-08-19,20325.75
2015-08-20,20640.25
2015-08-21,20704.55
2015-08-24,19742.15
2015-08-25,19869.05
2015-08-26,19688.0
2015-08-27,20097.65
2015-08-28,20173.9
2015-08-31,20111.5
2015-09-01,19762.1
2015-09-02,19855.75
2015-09-03,19906.4
2015-09-04,19671.85
2015-09-07,19356.2
2015-09-08,19174.3
2015-09-09,19306.3
2015-09-10,19306.75
2015-09-11,19412.05
2015-09-14,19496.8
2015-09-15,19681.95
2015-09-16,19727.1
2015-09-18,19497.5
2015-09-21,19353.85
2015-09-22,19180.1
2015-09-23,19259.6
2015-09-24,19485.0
2015-09-28,19421.95
2015-09-29,19474.0
2015-09-30,19956.65
2015-10-01,19998.35
2015-10-05,20144.65
2015-10-06,20663.85
2015-10-07,20733.45
2015-10-08,20452.8
2015-10-09,20521.05
2015-10-12,20349.5
2015-10-13,20376.4
2015-10-14,20344.25
2015-10-15,20468.15
2015-10-16,20434.9
2015-10-19,20623.85
2015-10-20,20545.9
2015-10-21,20533.7
2015-10-23,20828.15
2015-10-26,20818.2
2015-10-27,20846.25
2015-10-28,20867.8
2015-10-29,20642.3
2015-10-30,20118.3
2015-11-02,20214.5
2015-11-03,20218.5
2015-11-04,20273.8
2015-11-05,20221.7
2015-11-06,20251.0
2015-11-09,20496.15
2015-11-10,20215.8
2015-11-11,20212.55
2015-11-13,19896.2
2015-11-16,19986.55
2015-11-17,20469.1
2015-11-18,20411.8
2015-11-19,20642.6
2015-11-20,20449.8
2015-11-23,20166.5
2015-11-24,20184.0
2015-11-26,20380.45
2015-11-27,20436.1
2015-11-30,20278.55
2015-12-01,20560.45
2015-12-02,20665.6
2015-12-03,20346.6
2015-12-04,20087.85
2015-12-07,19534.2
2015-12-08,19518.6
2015-12-09,19448.45
2015-12-10,19624.3
2015-12-11,19624.15
2015-12-14,19698.7
2015-12-15,19941.65
2015-12-16,19790.7
2015-12-17,19940.6
2015-12-18,19813.45
2015-12-21,20134.85
2015-12-22,19904.15
2015-12-23,19983.25
2015-12-24,20057.8
2015-12-28,20152.75
2015-12-29,20053.8
2015-12-30,20068.55
2015-12-31,20192.65
2016-01-01,20184.95
2016-01-04,20087.8
2016-01-05,20047.45
2016-01-06,19689.45
2016-01-07,19261.55
2016-01-08,19359.25
2016-01-11,19329.65
2016-01-12,19340.55
2016-01-13,19414.7
2016-01-14,19438.15
2016-01-15,19095.45
2016-01-18,19006.8
2016-01-19,19041.2
2016-01-20,18758.35
2016-01-21,18468.35
2016-01-22,18555.45
2016-01-25,18567.95
2016-01-27,18584.8
2016-01-28,18899.5
2016-01-29,19132.65
2016-02-01,19283.35
2016-02-02,19194.25
2016-02-03,19204.7
2016-02-04,19275.4
2016-02-05,19465.4
2016-02-08,19184.6
2016-02-09,19007.25
2016-02-10,18791.65
2016-02-11,18227.25
2016-02-12,18328.35
2016-02-15,18510.0
2016-02-16,18123.3
2016-02-17,18300.5
2016-02-18,18579.35
2016-02-19,18574.15
2016-02-22,18657.3
2016-02-23,18329.6
2016-02-24,18099.25
2016-02-25,18094.75
2016-02-26,18306.6
2016-02-29,18331.6
2016-03-01,19317.0
2016-03-02,19260.4
2016-03-03,19208.7
2016-03-04,19144.95
2016-03-08,19214.0
2016-03-09,19248.55
2016-03-10,19066.05
2016-03-11,19354.4
2016-03-14,19535.15
2016-03-15,19136.45
2016-03-16,19336.8
2016-03-17,19445.2
2016-03-18,19555.3
2016-03-21,19928.45
2016-03-22,19609.0
2016-03-23,19629.65
2016-03-28,19462.8
2016-03-29,19375.45
2016-03-30,19690.95
2016-03-31,19764.15
2016-04-01,19992.1
2016-04-04,19890.6
2016-04-05,19635.4
2016-04-06,19657.55
2016-04-07,19384.05
2016-04-08,19451.7
2016-04-11,19651.25
2016-04-12,19606.6
2016-04-13,20045.2
2016-04-18,20253.95
2016-04-20,20246.6
2016-04-21,20071.1
2016-04-22,19876.5
2016-04-25,19715.65
2016-04-26,19890.55
2016-04-27,20141.55
2016-04-28,19667.6
2016-04-29,19737.7
2016-05-02,19728.4
2016-05-03,19478.35
2016-05-04,19295.85
2016-05-05,19466.3
2016-05-06,19521.95
2016-05-09,19752.65
2016-05-10,19836.7
2016-05-11,19726.9
2016-05-12,19748.7
2016-05-13,19667.7
2016-05-16,19977.1
2016-05-17,19960.9
2016-05-18,19963.9
2016-05-19,19612.85
2016-05-20,19705.0
2016-05-23,20179.05
2016-05-24,20225.4
2016-05-25,20639.8
2016-05-26,20920.65
2016-05-27,20907.55
2016-05-30,20807.05
2016-05-31,20521.65
2016-06-01,20886.6
2016-06-02,20919.45
2016-06-03,20912.5
2016-06-06,20888.0
2016-06-07,21214.6
2016-06-08,21225.6
2016-06-09,20833.7
2016-06-10,20704.5
2016-06-13,20649.0
2016-06-14,20717.95
2016-06-15,20956.1
2016-06-16,20868.1
2016-06-17,21044.6
2016-06-20,21010.55
2016-06-21,20996.75
2016-06-22,20877.6
2016-06-23,21065.45
2016-06-24,20789.95
2016-06-27,20999.25
2016-06-28,21433.5
2016-06-29,21400.65
2016-06-30,21608.45
2016-07-01,22025.4
2016-07-04,21699.35
2016-07-05,21697.65
2016-07-07,21924.15
2016-07-08,21856.6
2016-07-11,22078.35
2016-07-12,21996.85
2016-07-13,21932.8
2016-07-14,22020.85
2016-07-15,22031.35
2016-07-18,21973.5
2016-07-19,21838.45
2016-07-20,21957.35
2016-07-21,21999.3
2016-07-22,22000.45
2016-07-25,22139.0
2016-07-26,22059.65
2016-07-27,21904.15
2016-07-28,22290.85
2016-07-29,22228.85
2016-08-01,22136.9
2016-08-02,22638.85
2016-08-03,22084.55
2016-08-04,22072.35
2016-08-05,22151.9
2016-08-08,22200.4
2016-08-09,22014.4
2016-08-10,21829.8
2016-08-11,22235.15
2016-08-12,22397.4
2016-08-16,22396.0
2016-08-17,22342.85
2016-08-18,22262.1
2016-08-19,22234.75
2016-08-22,22388.2
2016-08-23,22176.1
2016-08-24,22193.85
2016-08-25,22283.2
2016-08-26,22252.65
2016-08-29,22192.8
2016-08-30,22546.95
2016-08-31,22609.3
2016-09-01,22715.55
2016-09-02,22789.3
2016-09-06,22972.8
2016-09-07,23008.2
2016-09-08,23186.15
2016-09-09,22703.7
2016-09-12,22291.25
2016-09-14,22326.7
2016-09-15,22526.6
2016-09-16,22762.5
2016-09-19,22668.35
2016-09-20,22487.2
2016-09-21,22343.05
2016-09-22,22401.75
2016-09-23,22315.75
2016-09-26,21977.1
2016-09-27,21913.15
2016-09-28,21917.1
2016-09-29,21661.2
2016-09-30,21542.05
2016-10-03,21729.45
2016-10-04,21709.85
2016-10-05,21736.8
2016-10-06,21659.5
2016-10-07,21638.65
2016-10-10,21672.55
2016-10-13,21454.9
2016-10-14,21423.0
2016-10-17,21415.5
2016-10-18,21749.1
2016-10-19,21449.65
2016-10-20,21424.55
2016-10-21,21546.8
2016-10-24,21569.95
2016-10-25,21387.55
2016-10-26,21338.4
2016-10-27,21450.0
2016-10-28,21547.95
2016-10-30,21481.95
2016-11-01,21370.4
2016-11-02,21195.9
2016-11-03,21261.75
2016-11-04,21658.95
2016-11-07,21916.5
2016-11-08,21902.85
2016-11-09,21414.35
2016-11-10,21561.1
2016-11-11,20825.9
2016-11-15,20307.95
2016-11-16,20126.1
2016-11-17,20154.0
2016-11-18,19959.9
2016-11-21,19701.25
2016-11-22,19934.3
2016-11-23,19976.1
2016-11-24,19851.7
2016-11-25,20157.15
2016-11-28,20426.05
2016-11-29,20306.6
2016-11-30,20487.9
2016-12-01,20554.7
2016-12-02,20179.85
2016-12-05,20478.8
2016-12-06,20293.2
2016-12-07,20137.35
2016-12-08,20510.25
2016-12-09,20622.4
2016-12-12,20319.7
2016-12-13,20491.65
2016-12-14,20313.55
2016-12-15,20136.05
2016-12-16,19982.6
2016-12-19,19957.2
2016-12-20,20039.05
2016-12-21,19809.7
2016-12-22,19750.25
2016-12-23,19592.85
2016-12-26,19624.45
2016-12-27,20150.25
2016-12-28,20279.0
2016-12-29,20400.75
2016-12-30,20754.1
2017-01-02,20710.35
2017-01-03,20864.15
2017-01-04,20935.25
2017-01-05,21070.5
2017-01-06,20867.1
2017-01-09,20987.25
2017-01-10,21157.75
2017-01-11,21194.55
2017-01-12,20988.05
2017-01-13,21232.95
2017-01-16,21197.7
2017-01-17,21442.95
2017-01-18,21529.55
2017-01-19,21634.15
2017-01-20,21641.05
2017-01-23,21873.8
2017-01-24,21908.4
2017-01-25,22206.25
2017-01-27,21798.2
2017-01-30,21786.3
2017-01-31,21832.65
2017-02-01,22496.7
2017-02-02,22696.2
2017-02-03,22645.15
2017-02-06,22904.4
2017-02-07,22877.75
2017-02-08,22766.25
2017-02-09,22874.95
2017-02-10,22709.3
2017-02-13,22649.0
2017-02-14,22596.05
2017-02-15,22674.4
2017-02-16,22379.7
2017-02-17,22445.8
2017-02-20,22439.65
2017-02-21,22450.55
2017-02-22,22426.4
2017-02-23,22434.75
2017-02-27,22419.6
2017-02-28,22338.2
2017-03-01,22650.85
2017-03-02,22417.3
2017-03-03,22280.7
2017-03-06,22392.3
2017-03-07,22393.1
2017-03-08,22365.2
2017-03-09,22392.0
2017-03-10,22341.75
2017-03-14,22743.75
2017-03-15,22793.15
2017-03-16,22905.45
2017-03-17,23491.25
2017-03-20,23500.25
2017-03-21,23796.65
2017-03-22,23390.75
2017-03-23,23335.3
2017-03-24,23455.1
2017-03-27,23444.05
2017-03-28,23467.7
2017-03-29,23672.5
2017-03-30,23671.0
2017-03-31,23542.3
2017-04-03,23639.6
2017-04-05,23583.7
2017-04-06,23349.0
2017-04-07,23235.55
2017-04-10,23264.75
2017-04-11,23651.75
2017-04-12,23670.2
2017-04-13,23507.9
2017-04-17,23459.9
2017-04-18,23382.95
2017-04-19,23387.15
2017-04-20,23495.15
2017-04-21,23229.8
2017-04-24,23344.65
2017-04-25,23764.85
2017-04-26,24304.3
2017-04-27,24067.0
2017-04-28,23675.4
2017-05-02,23755.1
2017-05-03,23683.8
2017-05-04,23951.8
2017-05-05,23630.45
2017-05-08,23442.2
2017-05-09,23527.85
2017-05-10,23954.35
2017-05-11,24025.85
2017-05-12,23966.95
2017-05-15,24119.45
2017-05-16,24370.55
2017-05-17,24266.75
2017-05-18,23864.0
2017-05-19,24352.9
2017-05-22,25230.0
2017-05-23,25002.35
2017-05-24,24986.5
2017-05-25,25056.65
2017-05-26,25507.55
2017-05-29,25948.05
2017-05-30,25783.4
2017-05-31,25841.8
2017-06-01,26165.75
2017-06-02,26401.7
2017-06-05,26430.65
2017-06-06,26058.9
2017-06-07,26230.2
2017-06-08,26183.35
2017-06-09,25941.45
2017-06-12,25864.85
2017-06-13,25942.25
2017-06-14,25744.6
2017-06-15,25753.35
2017-06-16,25914.3
2017-06-19,26126.15
2017-06-20,26055.55
2017-06-21,26256.75
2017-06-22,26187.7
2017-06-23,26163.85
2017-06-27,26188.3
2017-06-28,25981.9
2017-06-29,26143.65
2017-06-30,26752.05
2017-07-03,27787.2
2017-07-04,27547.5
2017-07-05,27349.4
2017-07-06,27581.7
2017-07-07,27465.85
2017-07-10,27474.5
2017-07-11,27361.6
2017-07-12,27425.85
2017-07-13,27918.65
2017-07-14,27864.45
2017-07-17,27391.65
2017-07-18,25547.6
2017-07-19,25915.75
2017-07-20,25762.95
2017-07-21,25795.6
2017-07-24,26033.45
2017-07-25,25925.0
2017-07-26,26099.5
2017-07-27,25970.45
2017-07-28,26033.95
2017-07-31,25744.35
2017-08-01,25781.5
2017-08-02,25531.1
2017-08-03,25483.55
2017-08-04,25551.1
2017-08-07,25608.55
2017-08-08,25306.05
2017-08-09,25102.8
2017-08-10,24969.25
2017-08-11,24762.55
2017-08-14,24908.4
2017-08-16,25534.8
2017-08-17,25511.35
2017-08-18,25718.7
2017-08-21,25598.75
2017-08-22,25604.75
2017-08-23,25595.95
2017-08-24,25555.0
2017-08-28,25761.9
2017-08-29,25529.5
2017-08-30,25757.85
2017-08-31,25834.9
2017-09-01,25906.75
2017-09-04,25761.4
2017-09-05,25818.9
2017-09-06,25473.1
2017-09-07,25309.25
2017-09-08,25408.85
2017-09-11,25550.45
2017-09-12,25913.2
2017-09-13,25632.35
2017-09-14,25628.25
2017-09-15,25505.95
2017-09-18,25578.35
2017-09-19,25648.4
2017-09-20,25698.55
2017-09-21,25489.7
2017-09-22,25220.35
2017-09-25,24980.7
2017-09-26,24872.1
2017-09-27,24556.1
2017-09-28,24724.65
2017-09-29,24480.8
2017-10-03,24747.55
2017-10-04,25105.45
2017-10-05,25010.4
2017-10-06,25130.6
2017-10-09,25286.35
2017-10-10,25204.85
2017-10-11,25187.5
2017-10-12,25473.6
2017-10-13,25434.85
2017-10-16,25607.6
2017-10-17,25620.95
2017-10-18,25684.05
2017-10-19,25580.0
2017-10-23,25419.2
2017-10-24,25503.0
2017-10-25,25638.2
2017-10-26,25644.2
2017-10-27,25814.7
2017-10-30,25637.6
2017-10-31,25687.7
2017-11-01,26083.75
2017-11-02,25823.9
2017-11-03,25790.5
2017-11-06,25821.9
2017-11-07,25760.95
2017-11-08,25741.35
2017-11-09,25726.15
2017-11-10,25920.55
2017-11-13,25664.4
2017-11-14,25579.5
2017-11-15,25273.75
2017-11-16,25544.3
2017-11-17,25749.0
2017-11-20,25855.35
2017-11-21,25703.0
2017-11-22,25796.65
2017-11-23,25785.65
2017-11-24,25971.2
2017-11-27,25906.8
2017-11-28,25936.45
2017-11-29,25972.85
2017-11-30,25820.05
2017-12-01,25666.8
2017-12-04,25758.0
2017-12-05,25695.65
2017-12-06,25622.15
2017-12-07,25848.7
2017-12-08,26459.55
2017-12-11,26709.65
2017-12-12,26353.75
2017-12-13,26159.7
2017-12-14,26383.3
2017-12-15,26430.8
2017-12-18,26453.55
2017-12-19,26694.0
2017-12-20,26729.75
2017-12-21,26667.9
2017-12-22,26710.3
2017-12-26,26725.0
2017-12-27,26637.0
2017-12-28,26613.95
2017-12-29,26851.5
2018-01-01,26686.35
2018-01-02,26533.5
2018-01-03,26648.4
2018-01-04,26689.6
2018-01-05,26914.3
2018-01-08,27120.85
2018-01-09,27249.2
2018-01-10,27210.6
2018-01-11,27307.7
2018-01-12,27196.65
2018-01-15,27171.4
2018-01-16,26874.55
2018-01-17,27044.75
2018-01-18,27347.85
2018-01-19,27517.1
2018-01-22,27607.75
2018-01-23,27761.45
2018-01-24,27889.05
2018-01-25,27716.5
2018-01-29,27557.35
2018-01-30,27512.1
2018-01-31,27127.3
2018-02-01,27351.9
2018-02-02,27180.1
2018-02-05,27191.7
2018-02-06,26672.6
2018-02-07,26733.55
2018-02-08,26786.6
2018-02-09,26664.3
2018-02-12,26782.2
2018-02-14,26645.1
2018-02-15,26733.5
2018-02-16,26599.05
2018-02-19,26411.4
2018-02-20,26356.4
2018-02-21,26572.0
2018-02-22,26460.75
2018-02-23,26669.9
2018-02-26,26645.85
2018-02-27,26728.2
2018-02-28,26513.7
2018-03-01,26492.35
2018-03-05,26164.75
2018-03-06,25891.8
2018-03-07,26061.1
2018-03-08,25953.2
2018-03-09,26020.05
2018-03-12,26703.0
2018-03-13,26644.8
2018-03-14,26532.15
2018-03-15,26381.3
2018-03-16,26052.15
2018-03-19,25935.8
2018-03-20,26044.0
2018-03-21,26093.0
2018-03-22,26036.15
2018-03-23,25910.05
2018-03-26,26168.95
2018-03-27,26300.15
2018-03-28,26127.4
2018-04-02,26501.45
2018-04-03,26506.45
2018-04-04,26448.05
2018-04-05,26676.45
2018-04-06,26805.9
2018-04-09,27107.7
2018-04-10,27103.45
2018-04-11,27159.4
2018-04-12,27041.45
2018-04-13,26982.9
2018-04-16,27267.2
2018-04-17,27536.7
2018-04-18,28016.85
2018-04-19,28173.2
2018-04-20,28110.95
2018-04-23,28022.05
2018-04-24,28078.7
2018-04-25,28013.1
2018-04-26,28342.35
2018-04-27,28433.5
2018-04-30,28772.75
2018-05-02,28818.2
2018-05-03,28486.3
2018-05-04,28177.95
2018-05-07,28586.5
2018-05-08,28555.15
2018-05-09,28435.9
2018-05-10,28231.35
2018-05-11,28476.0
2018-05-14,28437.1
2018-05-15,28352.65
2018-05-16,28866.0
2018-05-17,28496.0
2018-05-18,28852.7
2018-05-21,28673.7
2018-05-22,28593.35
2018-05-23,28415.4
2018-05-24,28500.25
2018-05-25,28595.8
2018-05-28,28791.85
2018-05-29,28706.1
2018-05-30,28658.05
2018-05-31,28814.3
2018-06-01,28611.4
2018-06-04,28394.8
2018-06-05,28346.45
2018-06-06,28602.0
2018-06-07,28864.2
2018-06-08,28713.5
2018-06-11,28806.3
2018-06-12,29060.65
2018-06-13,28915.65
2018-06-14,28885.05
2018-06-15,28774.55
2018-06-18,28711.8
2018-06-19,28651.6
2018-06-20,28519.6
2018-06-21,28330.5
2018-06-22,28630.75
2018-06-25,28495.65
2018-06-26,28792.15
2018-06-27,28625.15
2018-06-28,28411.85
2018-06-29,28966.0
2018-07-02,28777.5
2018-07-03,28973.6
2018-07-04,29108.15
2018-07-05,29399.15
2018-07-06,29344.65
2018-07-09,29587.55
2018-07-10,29715.4
2018-07-11,29802.6
2018-07-12,29932.65
2018-07-13,29629.55
2018-07-16,29571.35
2018-07-17,29273.05
2018-07-18,28993.15
2018-07-19,29212.5
2018-07-20,29281.0
2018-07-23,30000.9
2018-07-24,30026.15
2018-07-25,29965.25
2018-07-26,30036.25
2018-07-27,30749.35
2018-07-30,30836.6
2018-07-31,31007.25
2018-08-01,31175.1
2018-08-02,31075.25
2018-08-03,31424.95
2018-08-06,31222.0
2018-08-07,31140.35
2018-08-08,31302.5
2018-08-09,31378.55
2018-08-10,31474.9
2018-08-13,31479.75
2018-08-14,31725.25
2018-08-16,31731.25
2018-08-17,32340.05
2018-08-20,32379.4
2018-08-21,32306.4
2018-08-23,32600.25
2018-08-24,32385.55
2018-08-27,32604.1
2018-08-28,32494.35
2018-08-29,32429.6
2018-08-30,32844.0
2018-08-31,32911.55
2018-09-03,32109.55
2018-09-04,31442.65
2018-09-05,31168.85
2018-09-06,31157.25
2018-09-07,31354.3
2018-09-10,30811.6
2018-09-11,30067.55
2018-09-12,30828.2
2018-09-14,30987.6
2018-09-17,30559.75
2018-09-18,30893.25
2018-09-19,30487.7
2018-09-21,30406.9
2018-09-24,29749.2
2018-09-25,30124.35
2018-09-26,29682.65
2018-09-27,29660.25
2018-09-28,29757.7
2018-10-01,29923.65
2018-10-03,29498.05
2018-10-04,28630.1
2018-10-05,27873.8
2018-10-08,27705.8
2018-10-09,27149.65
2018-10-10,27596.5
2018-10-11,27375.0
2018-10-12,28153.55
2018-10-15,28330.7
2018-10-16,28498.25
2018-10-17,28623.35
2018-10-19,28845.25
2018-10-22,28797.55
2018-10-23,28480.6
2018-10-24,28631.0
2018-10-25,28413.6
2018-10-26,28013.55
2018-10-29,28257.5
2018-10-30,28271.3
2018-10-31,28547.1
2018-11-01,28355.1
2018-11-02,28836.8
2018-11-05,28725.1
2018-11-06,28497.1
2018-11-07,28757.85
2018-11-09,28731.05
2018-11-12,28536.35
2018-11-13,28783.35
2018-11-14,29047.9
2018-11-15,29020.5
2018-11-16,29153.35
2018-11-19,29651.6
2018-11-20,29407.65
2018-11-21,29390.85
2018-11-22,29244.1
2018-11-26,29935.5
2018-11-27,29913.45
2018-11-28,29682.6
2018-11-29,30097.95
2018-11-30,30126.25
2018-12-03,30348.35
2018-12-04,30150.7
2018-12-05,29936.2
2018-12-06,29489.3
2018-12-07,29673.65
2018-12-10,29211.5
2018-12-11,29562.95
2018-12-12,30085.4
2018-12-13,30291.25
2018-12-14,30371.5
2018-12-17,30624.2
2018-12-18,30589.4
2018-12-19,30977.25
2018-12-20,30759.95
2018-12-21,30199.8
2018-12-24,29950.95
2018-12-26,29996.25
2018-12-27,30377.5
2018-12-28,30544.0
2018-12-31,30516.65
2019-01-01,30398.45
2019-01-02,30195.2
2019-01-03,30189.2
2019-01-04,30190.2
2019-01-07,30282.6
2019-01-08,30272.0
2019-01-09,30577.35
2019-01-10,30571.65
2019-01-11,30759.05
2019-01-14,30716.4
2019-01-15,31011.05
2019-01-16,30783.85
2019-01-17,30737.25
2019-01-18,30540.35
2019-01-21,30485.0
2019-01-22,30507.6
2019-01-23,29991.4
2019-01-24,30036.75
2019-01-25,29938.05
2019-01-28,29565.55
2019-01-29,29758.9
2019-01-30,29463.85
2019-01-31,29800.55
2019-02-01,30199.9
2019-02-04,30008.9
2019-02-05,29759.85
2019-02-06,30029.0
2019-02-07,30266.3
2019-02-08,29769.05
2019-02-11,29728.5
2019-02-12,29524.0
2019-02-13,29438.5
2019-02-14,29451.45
2019-02-15,29309.1
2019-02-18,28965.15
2019-02-19,29009.7
2019-02-20,29053.4
2019-02-21,29166.35
2019-02-22,29241.2
2019-02-25,29327.05
2019-02-26,29253.65
2019-02-27,29171.95
2019-02-28,29262.85
2019-03-01,29464.9
2019-03-05,29649.2
2019-03-06,29710.3
2019-03-07,29904.05
2019-03-08,29945.75
2019-03-11,30256.4
2019-03-12,30480.8
2019-03-13,30451.6
2019-03-14,30467.3
2019-03-15,29953.4
2019-03-18,30172.3
2019-03-19,30433.15
2019-03-20,30297.35
2019-03-22,30198.85
2019-03-25,29921.45
2019-03-26,29957.8
2019-03-27,29891.35
2019-03-28,30243.25
2019-03-29,30321.4
2019-04-01,30193.15
2019-04-02,30073.15
2019-04-03,29969.0
2019-04-04,29998.7
2019-04-05,29869.15
2019-04-08,29804.45
2019-04-09,30019.25
2019-04-10,29994.95
2019-04-11,30151.15
2019-04-12,30533.7
2019-04-15,30547.4
2019-04-16,30742.6
2019-04-18,30558.95
2019-04-22,30418.1
2019-04-23,30495.05
2019-04-24,30631.25
2019-04-25,30371.3
2019-04-26,30440.75
2019-04-30,30336.9
2019-05-02,30091.25
2019-05-03,29750.55
2019-05-06,29575.85
2019-05-07,29557.05
2019-05-08,29395.7
2019-05-09,29474.8
2019-05-10,29359.05
2019-05-13,29061.0
2019-05-14,29235.1
2019-05-15,29185.1
2019-05-16,29228.7
2019-05-17,29962.15
2019-05-20,30547.65
2019-05-21,30537.9
