date,NIFTY POWER
2024-01-12,7387.82
2024-01-15,7445.05
2024-01-16,7337.21
2024-01-17,7318.54
2024-01-18,7215.9
2024-01-19,7344.93
2024-01-20,7432.26
2024-01-23,7264.38
2024-01-24,7470.94
2024-01-25,7584.34
2024-01-29,7860.8
2024-01-30,7853.06
2024-01-31,7995.25
2024-02-01,8020.43
2024-02-02,8245.1
2024-02-05,8393.77
2024-02-06,8341.49
2024-02-07,8313.47
2024-02-08,8470.32
2024-02-09,8248.59
2024-02-12,7758.89
2024-02-13,7812.28
2024-02-14,7973.65
2024-02-15,8202.91
2024-02-16,8095.52
2024-02-19,8220.84
2024-02-20,8251.57
2024-02-21,8067.93
2024-02-22,8138.74
2024-02-23,8120.04
2024-02-26,8163.14
2024-02-27,8147.79
2024-02-28,7914.6
2024-02-29,7989.51
2024-03-01,8103.17
2024-03-02,8138.8
2024-03-04,8283.3
2024-03-05,8317.98
2024-03-06,8254.69
2024-03-07,8362.5
2024-03-11,8237.03
2024-03-12,8081.23
2024-03-13,7497.85
2024-03-14,7734.08
2024-03-15,7754.94
2024-03-18,7814.62
2024-03-19,7704.01
2024-03-20,7717.25
2024-03-21,7976.29
2024-03-22,8048.04
2024-03-26,8092.39
2024-03-27,8143.67
2024-03-28,8247.69
2024-04-01,8464.63
2024-04-02,8575.25
2024-04-03,8697.92
2024-04-04,8769.97
2024-04-05,8775.4
2024-04-08,8841.02
2024-04-09,8852.93
2024-04-10,8839.98
2024-04-12,8744.54
2024-04-15,8609.69
2024-04-16,8627.35
2024-04-18,8611.23
2024-04-19,8582.64
2024-04-22,8582.91
2024-04-23,8667.75
2024-04-24,8699.23
2024-04-25,8771.88
2024-04-26,8770.96
2024-04-29,8867.3
2024-04-30,8952.02
2024-05-02,9080.21
2024-05-03,9041.7
2024-05-06,8881.65
2024-05-07,8622.55
2024-05-08,8700.6
2024-05-09,8485.56
2024-05-10,8613.08
2024-05-13,8578.16
2024-05-14,8839.65
2024-05-15,8945.88
2024-05-16,8944.09
2024-05-17,8993.77
2024-05-18,9035.67
2024-05-21,9243.75
2024-05-22,9301.62
2024-05-23,9320.4
2024-05-24,9310.31
2024-05-27,9272.06
2024-05-28,9110.16
2024-05-29,9130.42
2024-05-30,9028.07
2024-05-31,9237.11
2024-06-03,9967.54
2024-06-04,8515.86
2024-06-05,8767.53
2024-06-06,8986.12
2024-06-07,9187.0
2024-06-10,9287.76
2024-06-11,9325.06
2024-06-12,9423.8
2024-06-13,9376.51
2024-06-14,9380.68
2024-06-18,9480.25
2024-06-19,9339.36
2024-06-20,9326.9
2024-06-21,9298.26
2024-06-24,9387.09
2024-06-25,9286.07
2024-06-26,9293.07
2024-06-27,9420.04
2024-06-28,9416.7
2024-07-01,9345.0
2024-07-02,9334.57
2024-07-03,9407.96
2024-07-04,9406.85
2024-07-05,9482.15
2024-07-08,9442.45
2024-07-09,9520.46
2024-07-10,9585.59
2024-07-11,9570.39
2024-07-12,9521.49
2024-07-15,9625.79
2024-07-16,9589.53
2024-07-18,9483.15
2024-07-19,9257.68
2024-07-22,9365.45
2024-07-23,9341.64
2024-07-24,9434.68
2024-07-25,9509.96
2024-07-26,9683.53
2024-07-29,9695.58
2024-07-30,9884.65
2024-07-31,10041.97
2024-08-01,10265.85
2024-08-02,10189.83
2024-08-05,9732.86
2024-08-06,9687.61
2024-08-07,9815.66
2024-08-08,9662.63
2024-08-09,9726.93
2024-08-12,9619.77
2024-08-13,9510.8
2024-08-14,9435.85
2024-08-16,9546.67
2024-08-19,9655.54
2024-08-20,9773.31
2024-08-21,9766.53
2024-08-22,9661.4
2024-08-23,9627.0
2024-08-26,9668.0
2024-08-27,9662.27
2024-08-28,9618.18
2024-08-29,9564.09
2024-08-30,9633.78
2024-09-02,9714.26
2024-09-03,9633.38
2024-09-04,9605.25
2024-09-05,9544.81
2024-09-06,9422.4
2024-09-09,9395.81
2024-09-10,9566.09
2024-09-11,9447.71
2024-09-12,9626.21
2024-09-13,9588.3
2024-09-16,9782.79
2024-09-17,9824.12
2024-09-18,9822.76
2024-09-19,9822.62
2024-09-20,9993.24
2024-09-23,10105.21
2024-09-24,10247.66
2024-09-25,10342.52
2024-09-26,10348.54
2024-09-27,10255.45
2024-09-30,10212.29
2024-10-01,10168.8
2024-10-03,9967.94
2024-10-04,9850.91
2024-10-07,9495.16
2024-10-08,9715.68
2024-10-09,9732.72
2024-10-10,9780.81
2024-10-11,9716.24
2024-10-14,9726.97
2024-10-15,9737.67
2024-10-16,9685.43
2024-10-17,9575.33
2024-10-18,9652.43
2024-10-21,9581.47
2024-10-22,9334.44
2024-10-23,9288.53
2024-10-24,9331.36
2024-10-25,9101.38
2024-10-28,9111.63
2024-10-29,9219.77
2024-10-30,9206.15
2024-10-31,9264.19
2024-11-01,9348.76
2024-11-04,9143.32
2024-11-05,9204.51
2024-11-06,9452.07
2024-11-07,9266.85
2024-11-08,9119.37
2024-11-11,9117.24
2024-11-12,8933.89
2024-11-13,8750.59
2024-11-14,8680.76
2024-11-18,8588.58
2024-11-19,8600.22
2024-11-21,8291.93
2024-11-22,8303.53
2024-11-25,8319.28
2024-11-26,8161.92
2024-11-27,8438.03
2024-11-28,8508.02
2024-11-29,8651.23
2024-12-02,8609.64
2024-12-03,8720.47
2024-12-04,8685.59
2024-12-05,8710.06
2024-12-06,8747.67
2024-12-09,8764.48
2024-12-10,8671.05
2024-12-11,8641.2
2024-12-12,8680.75
2024-12-13,8677.93
2024-12-16,8620.47
2024-12-17,8526.9
2024-12-18,8365.25
2024-12-19,8323.04
2024-12-20,8106.16
2024-12-23,8122.45
2024-12-24,8071.93
2024-12-26,8109.76
2024-12-27,8070.37
2024-12-30,8076.67
2024-12-31,8099.1
2025-01-01,8133.28
2025-01-02,8200.42
2025-01-03,8200.52
2025-01-06,7850.7
2025-01-07,7890.76
2025-01-08,7816.35
2025-01-09,7699.87
2025-01-10,7475.57
2025-01-13,7134.6
2025-01-14,7544.74
2025-01-15,7732.53
2025-01-16,7842.77
2025-01-17,7890.11
2025-01-20,7963.4
2025-01-21,7783.88
2025-01-22,7675.03
2025-01-23,7696.39
2025-01-24,7655.42
2025-01-27,7472.56
2025-01-28,7366.79
2025-01-29,7452.98
2025-01-30,7489.66
2025-01-31,7646.66
2025-02-01,7494.49
2025-02-03,7286.28
2025-02-04,7432.12
2025-02-05,7496.24
2025-02-06,7437.13
2025-02-07,7427.27
2025-02-10,7239.82
2025-02-11,7088.1
2025-02-12,7061.11
2025-02-13,7062.03
2025-02-14,6883.81
2025-02-17,6936.75
2025-02-18,7005.22
2025-02-19,7049.97
2025-02-20,7197.88
2025-02-21,7186.23
2025-02-24,7080.9
2025-02-25,7066.72
2025-02-27,6982.29
2025-02-28,6838.74
2025-03-03,6900.28
2025-03-04,6917.89
2025-03-05,7221.79
2025-03-06,7327.5
2025-03-07,7263.33
2025-03-10,7304.53
2025-03-11,7296.27
2025-03-12,7340.91
2025-03-13,7329.94
2025-03-17,7372.04
2025-03-18,7518.44
2025-03-19,7685.67
2025-03-20,7707.64
2025-03-21,7857.89
2025-03-24,8023.8
2025-03-25,7907.72
2025-03-26,7822.06
2025-03-27,7994.0
2025-03-28,7902.24
2025-04-01,7841.88
2025-04-02,7876.17
2025-04-03,8063.96
2025-04-04,7864.09
2025-04-07,7662.59
2025-04-08,7732.75
2025-04-09,7713.98
2025-04-11,7906.38
2025-04-15,8097.25
2025-04-16,8112.69
2025-04-17,8162.38
2025-04-21,8331.07
2025-04-22,8266.74
2025-04-23,8336.8
2025-04-24,8331.01
2025-04-25,8073.8
2025-04-28,8159.42
2025-04-29,8070.12
2025-04-30,8002.13
2025-05-02,7919.05
2025-05-05,8059.99
2025-05-06,7864.93
2025-05-07,7899.04
2025-05-08,7742.93
2025-05-09,7621.06
2025-05-12,8021.09
2025-05-13,7917.34
2025-05-14,7937.38
2025-05-15,8001.18
2025-05-16,8135.6
2025-05-19,8154.9
2025-05-20,8013.13
2025-05-21,8038.52
2025-05-22,7969.61
2025-05-23,8035.15
2025-05-26,8067.53
2025-05-27,8018.69
2025-05-28,7971.16
2025-05-29,8003.79
2025-05-30,7904.06
2025-06-02,7955.96
2025-06-03,7846.41
2025-06-04,7916.55
2025-06-05,7953.27
2025-06-06,8044.28
2025-06-09,8177.63
2025-06-10,8288.42
2025-06-11,8232.18
2025-06-12,8036.67
2025-06-13,7961.49
2025-06-16,8004.37
2025-06-17,7942.71
2025-06-18,7875.31
2025-06-19,7736.75
2025-06-20,7867.62
2025-06-23,7895.65
2025-06-24,7927.27
2025-06-25,8000.65
2025-06-26,8100.23
2025-06-27,8188.24
2025-06-30,8177.81
2025-07-01,8163.25
2025-07-02,8144.14
2025-07-03,8103.36
2025-07-04,8107.54
2025-07-07,8169.08
2025-07-08,8221.27
2025-07-09,8249.19
2025-07-10,8251.12
2025-07-11,8233.1
2025-07-14,8305.89
2025-07-15,8286.6
2025-07-16,8315.85
2025-07-17,8292.12
2025-07-18,8227.98
2025-07-21,8222.08
2025-07-22,8185.69
2025-07-23,8227.9
2025-07-24,8174.1
2025-07-25,7977.92
2025-07-28,8002.92
2025-07-29,8074.14
2025-07-30,8077.39
2025-07-31,7998.33
2025-08-01,7894.41
2025-08-04,7934.56
2025-08-05,7921.46
2025-08-06,7862.63
2025-08-07,7868.36
2025-08-08,7822.52
2025-08-11,7905.1
2025-08-12,7933.48
2025-08-13,7950.12
2025-08-14,7890.81
2025-08-18,7938.49
2025-08-19,7969.81
2025-08-20,8002.61
2025-08-21,7947.13
2025-08-22,7901.39
2025-08-25,7914.06
2025-08-26,7792.5
2025-08-28,7689.86
2025-08-29,7661.83
2025-09-01,7778.12
2025-09-02,7886.2
2025-09-03,7879.64
2025-09-04,7781.1
2025-09-05,7799.95
2025-09-08,7834.22
2025-09-09,7848.25
2025-09-10,7890.78
2025-09-11,7959.03
2025-09-12,8012.42
2025-09-15,8034.59
2025-09-16,8101.47
2025-09-17,8063.02
2025-09-18,8083.11
2025-09-19,8235.04
2025-09-22,8493.29
2025-09-23,8457.12
2025-09-24,8330.89
2025-09-25,8245.11
2025-09-26,8134.84
2025-09-29,8150.67
2025-09-30,8126.41
2025-10-01,8218.12
2025-10-03,8296.88
2025-10-06,8276.08
2025-10-07,8274.68
2025-10-08,8167.87
2025-10-09,8217.77
2025-10-10,8297.37
2025-10-13,8312.67
2025-10-14,8267.58
2025-10-15,8363.07
2025-10-16,8400.53
2025-10-17,8388.98
2025-10-20,8408.69
2025-10-21,8429.15
2025-10-23,8417.42
2025-10-24,8395.48
2025-10-27,8394.65
2025-10-28,8325.86
2025-10-29,8541.59
2025-10-30,8520.16
2025-10-31,8412.75
2025-11-03,8390.55
2025-11-04,8258.75
2025-11-06,8075.41
2025-11-07,8052.19
2025-11-10,8028.09
2025-11-11,8060.04
2025-11-12,8058.73
2025-11-13,8082.7
2025-11-14,8103.35
2025-11-17,8150.07
2025-11-18,8088.7
2025-11-19,8082.76
2025-11-20,8080.54
2025-11-21,7996.72
2025-11-24,7887.81
2025-11-25,7870.89
2025-11-26,7984.82
2025-11-27,7974.0
2025-11-28,7947.46
2025-12-01,7939.52
2025-12-02,7902.57
2025-12-03,7834.17
2025-12-04,7814.81
2025-12-05,7820.63
2025-12-08,7654.07
2025-12-09,7693.43
2025-12-10,7705.67
2025-12-11,7732.9
2025-12-12,7815.08
2025-12-15,7812.88
2025-12-16,7754.03
2025-12-17,7730.5
2025-12-18,7669.53
2025-12-19,7770.91
2025-12-22,7795.01
2025-12-23,7841.94
2025-12-24,7833.23
2025-12-26,7821.19
2025-12-29,7742.89
2025-12-30,7762.76
2025-12-31,7855.17
2026-01-01,7976.9
2026-01-02,8189.48
2026-01-05,8158.62
2026-01-06,8128.0
2026-01-07,8056.41
2026-01-08,7889.58
2026-01-09,7745.91
2026-01-12,7776.83
2026-01-13,7755.5
2026-01-14,7792.35
2026-01-16,7744.82
2026-01-19,7674.12
2026-01-20,7520.6
2026-01-21,7503.04
2026-01-22,7627.27
2026-01-23,7338.55
2026-01-27,7401.65
2026-01-28,7560.79
2026-01-29,7673.86
2026-01-30,7638.55
2026-02-01,7400.74
2026-02-02,7611.73
2026-02-03,7919.64
2026-02-04,8139.14
2026-02-05,8118.43
2026-02-06,8129.9
2026-02-09,8123.32
2026-02-10,8165.5
2026-02-11,8198.89
2026-02-12,8189.19
2026-02-13,7995.14
2026-02-16,8179.68
2026-02-17,8213.47
2026-02-18,8225.59
2026-02-19,8063.47
2026-02-20,8184.25
2026-02-23,8225.36
2026-02-24,8299.16
2026-02-25,8304.46
2026-02-26,8277.83
2026-02-27,8207.57
2026-03-02,8053.21
2026-03-04,7887.96
2026-03-05,8086.18
2026-03-06,8075.22
2026-03-09,7963.58
2026-03-10,8055.98
2026-03-11,8068.74
2026-03-12,8340.84
2026-03-13,8221.2
2026-03-16,8205.54
2026-03-17,8258.24
2026-03-18,8286.23
2026-03-19,8185.49
2026-03-20,8258.36
2026-03-23,8042.35
2026-03-24,8085.43
2026-03-25,8163.84
2026-03-27,8078.28
2026-03-30,7931.27
2026-04-01,8048.82
2026-04-02,8036.93
2026-04-06,8194.43
2026-04-07,8207.56
2026-04-08,8437.21
2026-04-09,8494.83
2026-04-10,8637.45
2026-04-13,8761.62
2026-04-15,8982.62
2026-04-16,9126.42
2026-04-17,9276.99
2026-04-20,9362.4
2026-04-21,9370.53
2026-04-22,9616.77
2026-04-23,9589.3
2026-04-24,9558.26
2026-04-27,9804.99
2026-04-28,9860.58
2026-04-29,9731.21
2026-04-30,9660.3
2026-05-04,9768.76
2026-05-05,9794.47
2026-05-06,9785.97
2026-05-07,9795.32
2026-05-08,9726.11
2026-05-11,9605.67
2026-05-12,9294.31
2026-05-13,9272.03
2026-05-14,9434.84
2026-05-15,9380.15
2026-05-18,9294.57
2026-05-19,9354.13
2026-05-20,9383.0
2026-05-21,9345.34
2026-05-22,9318.43
2026-05-25,9476.18
2026-05-26,9606.68
2026-05-27,9844.93
2026-05-29,9637.13
2026-06-01,9424.76
2026-06-02,9385.71
2026-06-03,9351.34
2026-06-04,9349.08
2026-06-05,9426.19
2026-06-08,9341.4
2026-06-09,9293.89
2026-06-10,9137.51
2026-06-11,9017.36
2026-06-12,9140.51
2026-06-15,9150.73
2026-06-16,9190.52
2026-06-17,9171.68
2026-06-18,9336.09
2026-06-19,9356.15
2026-06-22,9455.94
2026-06-23,9349.12
2026-06-24,9297.28
2026-06-25,9214.5
2026-06-29,9219.22
2026-06-30,9202.49
2026-07-01,9232.63
2026-07-02,9251.45
2026-07-03,9200.58
2026-07-06,9183.1
2026-07-07,9140.01
2026-07-08,9034.64
2026-07-09,9008.04
2026-07-10,9123.1
2026-07-13,9150.58
2026-07-14,9235.36
2026-07-15,9116.94
2026-07-16,9077.49
2026-07-17,9062.42
2026-07-20,9215.74
2026-07-21,9216.44
2026-07-22,9161.48
2026-07-23,9056.86
2026-07-24,9051.56
2026-07-27,9086.48
2026-07-28,8930.36
2026-07-29,8945.62
2026-07-30,8945.65
2026-07-31,8998.58
2026-08-03,9079.76
2026-08-04,8987.16
2026-08-05,8995.23
2026-08-06,8868.49
2026-08-07,8876.56
2026-08-10,8865.34
2026-08-11,8797.67
2026-08-12,8764.08
2026-08-13,8762.45
2026-08-14,8749.54
2026-08-17,8693.53
2026-08-18,8691.74
2026-08-19,8592.12
2026-08-20,8612.14
2026-08-21,8686.62
2026-08-24,8673.33
2026-08-25,8703.09
2026-08-26,8605.81
2026-08-27,8616.25
2026-08-28,8563.69
2026-08-31,8316.73
2026-09-01,8374.1
2026-09-02,8485.03
2026-09-03,8494.01
2026-09-04,8531.18
2026-09-07,8477.37
2026-09-08,8490.86
2026-09-09,8593.26
2026-09-10,8583.25
2026-09-11,8505.1
2026-09-15,8347.09
2026-09-16,8331.75
2026-09-17,8410.41
2026-09-18,8512.83
