symbol,fy,industry,fy_start,fy_end,filing_date,basis,taxonomy,src,pat,pbt,interest,share_capital,reserves,equity,ctx_inferred,ok_roe
CUB,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-27,Non-Consolidated,BANKING,legacy,7601651000.0,9851651000.0,21882905000.0,739585000.0,65117469000.0,65857054000.0,True,True
CUB,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-05-02,Standalone,INTEGRATED_FILING_BANKING,integrated,11236262000.0,14166262000.0,35183292000.0,740986000.0,93925186000.0,94666172000.0,False,True
CUB,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-28,Standalone,INTEGRATED_FILING_BANKING,integrated,13262310000.0,16712310000.0,40399246000.0,743047000.0,104905585000.0,105648632000.0,False,True
CUMMINSIND,2018,INDUSTRIAL MANUFACTURING,2018-04-01,2019-03-31,2019-05-23,Non-Consolidated,INDAS,legacy,7225700000.0,10303500000.0,162000000.0,554400000.0,40750100000.0,41304500000.0,True,True
CUMMINSIND,2019,INDUSTRIAL MANUFACTURING,2019-04-01,2020-03-31,2020-06-18,Consolidated,INDAS,legacy,7056100000.0,6852200000.0,210200000.0,554400000.0,43466000000.0,44020400000.0,True,True
CUMMINSIND,2020,INDUSTRIAL MANUFACTURING,2020-04-01,2021-03-31,2021-05-27,Consolidated,INDAS,legacy,6350300000.0,7118800000.0,167600000.0,554400000.0,45959300000.0,46513700000.0,True,True
CUMMINSIND,2021,INDUSTRIAL MANUFACTURING,2021-04-01,2022-03-31,2022-05-27,Consolidated,INDAS,legacy,9337400000.0,11158300000.0,121600000.0,554400000.0,50895300000.0,51449700000.0,True,True
CUMMINSIND,2024,INDUSTRIAL MANUFACTURING,2024-04-01,2025-03-31,2025-05-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,19999400000.0,23260400000.0,158500000.0,554400000.0,75059600000.0,75614000000.0,False,True
CUMMINSIND,2025,INDUSTRIAL MANUFACTURING,2025-04-01,2026-03-31,2026-05-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,23617500000.0,28196700000.0,124100000.0,554400000.0,84197200000.0,84751600000.0,False,True
CYIENT,2018,IT,2018-04-01,2019-03-31,2019-05-10,Consolidated,INDAS,legacy,4771000000.0,6193000000.0,326000000.0,552000000.0,25089000000.0,25641000000.0,True,True
CYIENT,2019,IT,2019-04-01,2020-03-31,2020-06-10,Consolidated,INDAS,legacy,3412000000.0,4708000000.0,486000000.0,550000000.0,0.0,550000000.0,True,True
CYIENT,2020,IT,2020-04-01,2021-03-31,2021-04-23,Consolidated,INDAS,legacy,3638000000.0,4771000000.0,433000000.0,550000000.0,0.0,550000000.0,True,True
CYIENT,2021,IT,2021-04-01,2022-03-31,2022-04-22,Consolidated,INDAS,legacy,5223000000.0,6984000000.0,393000000.0,552000000.0,0.0,552000000.0,True,True
CYIENT,2024,IT,2024-04-01,2025-03-31,2025-04-24,Consolidated,INTEGRATED_FILING_INDAS,integrated,6483000000.0,8799000000.0,928000000.0,555000000.0,0.0,555000000.0,False,True
CYIENT,2025,IT,2025-04-01,2026-03-31,2026-04-23,Consolidated,INTEGRATED_FILING_INDAS,integrated,4630000000.0,6558000000.0,608000000.0,556000000.0,0.0,556000000.0,False,True
DABUR,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,15969300000.0,18745900000.0,595800000.0,1766300000.0,0.0,1766300000.0,True,True
DABUR,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-03,Consolidated,INDAS,legacy,14479200000.0,17276500000.0,495400000.0,1767100000.0,64290400000.0,66057500000.0,True,True
DABUR,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-10,Consolidated,INDAS,legacy,16949500000.0,20570300000.0,308100000.0,1767400000.0,74867930000.0,76635330000.0,True,True
DABUR,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-06,Consolidated,INDAS,legacy,17423000000.0,22704800000.0,386000000.0,1767900000.0,0.0,1767900000.0,True,True
DABUR,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,17404200000.0,22573400000.0,1635000000.0,1772300000.0,105385300000.0,107157600000.0,False,True
DABUR,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,18686900000.0,24222300000.0,1454000000.0,1773700000.0,111571900000.0,113345600000.0,False,True
DALBHARAT,2018,CEMENT & CEMENT PRODUCTS,2018-04-01,2019-03-31,2019-06-26,Consolidated,INDAS,legacy,3490000000.0,3390000000.0,5040000000.0,390000000.0,106000000000.0,106390000000.0,True,True
DALBHARAT,2019,CEMENT & CEMENT PRODUCTS,2019-04-01,2020-03-31,2020-06-14,Consolidated,INDAS,legacy,2380000000.0,3570000000.0,4150000000.0,390000000.0,105220000000.0,105610000000.0,True,True
DALBHARAT,2020,CEMENT & CEMENT PRODUCTS,2020-04-01,2021-03-31,2021-04-30,Consolidated,INDAS,legacy,12430000000.0,14080000000.0,3030000000.0,370000000.0,125890000000.0,126260000000.0,True,True
DALBHARAT,2021,CEMENT & CEMENT PRODUCTS,2021-04-01,2022-03-31,2022-05-10,Consolidated,INDAS,legacy,11730000000.0,11460000000.0,2020000000.0,370000000.0,156500000000.0,156870000000.0,True,True
DALBHARAT,2024,CEMENT & CEMENT PRODUCTS,2024-04-01,2025-03-31,2025-04-23,Consolidated,INTEGRATED_FILING_INDAS,integrated,6990000000.0,8170000000.0,3990000000.0,380000000.0,173360000000.0,173740000000.0,False,True
DALBHARAT,2025,CEMENT & CEMENT PRODUCTS,2025-04-01,2026-03-31,2026-04-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,11570000000.0,14500000000.0,4800000000.0,380000000.0,179410000000.0,179790000000.0,False,True
DBCORP,2018,MEDIA & ENTERTAINMENT,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,2738410000.0,4137410000.0,85040000.0,1749110000.0,16520230000.0,18269340000.0,True,True
DBCORP,2019,MEDIA & ENTERTAINMENT,2019-04-01,2020-03-31,2020-06-23,Consolidated,INDAS,legacy,2749760000.0,3481630000.0,251060000.0,1749550000.0,0.0,1749550000.0,True,True
DBCORP,2020,MEDIA & ENTERTAINMENT,2020-04-01,2021-03-31,2021-06-18,Consolidated,INDAS,legacy,1414180000.0,1932470000.0,243090000.0,1749610000.0,16479030000.0,18228640000.0,True,True
DBCORP,2021,MEDIA & ENTERTAINMENT,2021-04-01,2022-03-31,2022-05-14,Consolidated,INDAS,legacy,1425590000.0,1946530000.0,181850000.0,1770570000.0,0.0,1770570000.0,True,True
DBCORP,2024,MEDIA & ENTERTAINMENT,2024-04-01,2025-03-31,2025-05-08,Consolidated,INTEGRATED_FILING_INDAS,integrated,3709830000.0,4985480000.0,247310000.0,1781920000.0,20464840000.0,22246760000.0,False,True
DBCORP,2025,MEDIA & ENTERTAINMENT,2025-04-01,2026-03-31,2026-05-11,Consolidated,INTEGRATED_FILING_INDAS,integrated,3319990000.0,4478120000.0,259660000.0,1782460000.0,22505600000.0,24288060000.0,False,True
DBL,2018,CONSTRUCTION,2018-04-01,2019-03-31,2019-05-11,Non-Consolidated,INDAS,legacy,7649408000.0,8049678000.0,5298785000.0,1367698000.0,30676522000.0,32044220000.0,True,True
DBL,2019,CONSTRUCTION,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,4054161000.0,5689511000.0,11356022000.0,1367698000.0,30521820000.0,31889518000.0,True,True
DBL,2021,CONSTRUCTION,2021-04-01,2022-03-31,2022-05-31,Consolidated,INDAS,legacy,-5496759000.0,-7035256000.0,10569617000.0,1462150000.0,34044539000.0,35506689000.0,True,True
DBL,2024,CONSTRUCTION,2024-04-01,2025-03-31,2025-05-08,Consolidated,INTEGRATED_FILING_INDAS,integrated,8399210000.0,9811003000.0,12487733000.0,1462150000.0,49180089000.0,50642239000.0,False,True
DBL,2025,CONSTRUCTION,2025-04-01,2026-03-31,2026-05-14,Consolidated,INTEGRATED_FILING_INDAS,integrated,13983644000.0,14611905000.0,14027528000.0,1624448000.0,0.0,1624448000.0,False,True
DCAL,2018,PHARMA,2018-04-01,2019-03-31,2019-05-21,Consolidated,INDAS,legacy,2103300000.0,3087900000.0,565500000.0,322800000.0,0.0,322800000.0,True,True
DCAL,2019,PHARMA,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,1803000000.0,2220800000.0,619500000.0,313800000.0,0.0,313800000.0,True,True
DCAL,2020,PHARMA,2020-04-01,2021-03-31,2021-05-12,Consolidated,INDAS,legacy,-1651300000.0,-650300000.0,476100000.0,313600000.0,56674600000.0,56988200000.0,True,True
DCAL,2021,PHARMA,2021-04-01,2022-03-31,2022-05-12,Consolidated,INDAS,legacy,180100000.0,-42500000.0,568100000.0,313600000.0,55175800000.0,55489400000.0,True,True
DCAL,2024,PHARMA,2024-04-01,2025-03-31,2025-05-21,Consolidated,INTEGRATED_FILING_INDAS,integrated,32400000.0,193100000.0,1594600000.0,313600000.0,58001600000.0,58315200000.0,False,True
DCAL,2025,PHARMA,2025-04-01,2026-03-31,2026-05-19,Consolidated,INTEGRATED_FILING_INDAS,integrated,974500000.0,1049000000.0,1741800000.0,313600000.0,6645540000000.0,6645853600000.0,False,True
DCBBANK,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-04-23,Non-Consolidated,BANKING,legacy,3253700000.0,5065400000.0,18922000000.0,3095500000.0,25605200000.0,28700700000.0,True,True
DCBBANK,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-05-29,Non-Consolidated,BANKING,legacy,3379400000.0,4919200000.0,22717200000.0,3104200000.0,28733600000.0,31837800000.0,True,True
DCBBANK,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-05-08,Non-Consolidated,BANKING,legacy,3357900000.0,4528000000.0,21716000000.0,3105400000.0,32157400000.0,35262800000.0,True,True
DCBBANK,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-07,Non-Consolidated,BANKING,legacy,2875000000.0,3895500000.0,21552600000.0,3109800000.0,35112000000.0,38221800000.0,True,True
DCBBANK,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-04-25,Standalone,INTEGRATED_FILING_BANKING,integrated,6153300000.0,8286100000.0,43640200000.0,3142900000.0,50901800000.0,54044700000.0,False,True
DCBBANK,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-24,Standalone,INTEGRATED_FILING_BANKING,integrated,7315600000.0,9769700000.0,49479300000.0,3219000000.0,58242400000.0,61461400000.0,False,True
DCMSHRIRAM,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,9043800000.0,11802400000.0,1189400000.0,313500000.0,34943300000.0,35256800000.0,True,True
DCMSHRIRAM,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-10,Consolidated,INDAS,legacy,7222000000.0,8972500000.0,1638400000.0,313500000.0,40183900000.0,40497400000.0,True,True
DCMSHRIRAM,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-05,Consolidated,INDAS,legacy,6739900000.0,8891700000.0,1220000000.0,313500000.0,46167900000.0,46481400000.0,True,True
DCMSHRIRAM,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-06,Consolidated,INDAS,legacy,10673500000.0,15649800000.0,853700000.0,313500000.0,0.0,313500000.0,True,True
DCMSHRIRAM,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-08,Consolidated,INTEGRATED_FILING_INDAS,integrated,6042700000.0,9094100000.0,1528200000.0,313500000.0,0.0,313500000.0,False,True
DCMSHRIRAM,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-13,Consolidated,INTEGRATED_FILING_INDAS,integrated,8559800000.0,9922600000.0,1756600000.0,313500000.0,0.0,313500000.0,False,True
DEEPAKNTR,2018,CHEMICALS,2018-04-01,2019-03-31,2019-05-07,Consolidated,INDAS,legacy,1380421000.0,2124997000.0,428457000.0,272786000.0,10305669000.0,10578455000.0,True,True
DEEPAKNTR,2019,CHEMICALS,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,6110300000.0,8064000000.0,1148700000.0,272800000.0,15446300000.0,15719100000.0,True,True
DEEPAKNTR,2020,CHEMICALS,2020-04-01,2021-03-31,2021-05-05,Consolidated,INDAS,legacy,7758100000.0,10417200000.0,742000000.0,272800000.0,23193700000.0,23466500000.0,True,True
DEEPAKNTR,2021,CHEMICALS,2021-04-01,2022-03-31,2022-05-04,Consolidated,INDAS,legacy,10666400000.0,14344500000.0,340400000.0,272800000.0,0.0,272800000.0,True,True
DEEPAKNTR,2024,CHEMICALS,2024-04-01,2025-03-31,2025-05-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,6973700000.0,9527500000.0,275000000.0,272800000.0,0.0,272800000.0,False,True
DEEPAKNTR,2025,CHEMICALS,2025-04-01,2026-03-31,2026-05-15,Consolidated,INTEGRATED_FILING_INDAS,integrated,5506600000.0,7570900000.0,460200000.0,272800000.0,58095500000.0,58368300000.0,False,True
DELTACORP,2018,SERVICES,2018-04-01,2019-03-31,2019-04-10,Consolidated,INDAS,legacy,1964400000.0,3148100000.0,17800000.0,270900000.0,19151800000.0,19422700000.0,True,True
DELTACORP,2019,SERVICES,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,1847800000.0,2562400000.0,50600000.0,270900000.0,19275100000.0,19546000000.0,True,True
DELTACORP,2020,SERVICES,2020-04-01,2021-03-31,2021-04-27,Consolidated,INDAS,legacy,-255100000.0,-185800000.0,54400000.0,266800000.0,19151700000.0,19418500000.0,True,True
DELTACORP,2021,SERVICES,2021-04-01,2022-03-31,2022-04-12,Consolidated,INDAS,legacy,678400000.0,979800000.0,58900000.0,267300000.0,19947900000.0,20215200000.0,True,True
DELTACORP,2024,SERVICES,2024-04-01,2025-03-31,2025-04-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,2489900000.0,4021000000.0,55100000.0,267800000.0,26377800000.0,26645600000.0,False,True
DELTACORP,2025,SERVICES,2025-04-01,2026-03-31,2026-04-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,852900000.0,1129700000.0,59500000.0,267800000.0,22249100000.0,22516900000.0,False,True
DHANUKA,2019,FERTILISERS & PESTICIDES,2019-04-01,2020-03-31,2020-06-10,Consolidated,INDAS,legacy,1413485000.0,1805255000.0,15569000.0,95157000.0,6980654000.0,7075811000.0,True,True
DHANUKA,2020,FERTILISERS & PESTICIDES,2020-04-01,2021-03-31,2021-05-22,Consolidated,INDAS,legacy,2105601000.0,2849367000.0,26938000.0,93157000.0,0.0,93157000.0,True,True
DHANUKA,2021,FERTILISERS & PESTICIDES,2021-04-01,2022-03-31,2022-05-24,Consolidated,INDAS,legacy,2088948000.0,2775953000.0,32027000.0,93157000.0,0.0,93157000.0,True,True
DHANUKA,2024,FERTILISERS & PESTICIDES,2024-04-01,2025-03-31,2025-05-16,Consolidated,INTEGRATED_FILING_INDAS,integrated,2969604000.0,3921407000.0,51115000.0,90157000.0,0.0,90157000.0,False,True
DHANUKA,2025,FERTILISERS & PESTICIDES,2025-04-01,2026-03-31,2026-05-19,Standalone,INTEGRATED_FILING_INDAS,integrated,2872349000.0,3785607000.0,37087000.0,90157000.0,0.0,90157000.0,False,True
DISHTV,2018,MEDIA & ENTERTAINMENT,2018-04-01,2019-03-31,2019-06-24,Consolidated,INDAS,legacy,-11634100000.0,-15356900000.0,6286500000.0,1841300000.0,53087400000.0,54928700000.0,True,True
DISHTV,2019,MEDIA & ENTERTAINMENT,2019-04-01,2020-03-31,2020-07-23,Consolidated,INDAS,legacy,-16548400000.0,-17873500000.0,5652200000.0,1841300000.0,36656800000.0,38498100000.0,True,True
DISHTV,2020,MEDIA & ENTERTAINMENT,2020-04-01,2021-03-31,2021-06-30,Consolidated,INDAS,legacy,-11898600000.0,-6975000000.0,4183700000.0,1841300000.0,25028300000.0,26869600000.0,True,True
DISHTV,2021,MEDIA & ENTERTAINMENT,2021-04-01,2022-03-31,2022-05-30,Consolidated,INDAS,legacy,-18672300000.0,-23811900000.0,3245800000.0,1841300000.0,7519000000.0,9360300000.0,True,True
DISHTV,2025,MEDIA & ENTERTAINMENT,2025-04-01,2026-03-31,2026-05-26,Consolidated,INTEGRATED_FILING_INDAS,integrated,-8073600000.0,-8046400000.0,2698000000.0,1841300000.0,0.0,1841300000.0,False,True
DIVISLAB,2018,PHARMA,2018-04-01,2019-03-31,2019-05-25,Non-Consolidated,INDAS,legacy,13326500000.0,18332300000.0,35000000.0,530900000.0,69202200000.0,69733100000.0,True,True
DIVISLAB,2019,PHARMA,2019-04-01,2020-03-31,2020-06-06,Consolidated,INDAS,legacy,13765400000.0,18194600000.0,61000000.0,530900000.0,72568300000.0,73099200000.0,True,True
DIVISLAB,2020,PHARMA,2020-04-01,2021-03-31,2021-05-29,Consolidated,INDAS,legacy,19842900000.0,26660400000.0,8700000.0,530900000.0,92415200000.0,92946100000.0,True,True
DIVISLAB,2021,PHARMA,2021-04-01,2022-03-31,2022-05-23,Consolidated,INDAS,legacy,29604500000.0,36835000000.0,8000000.0,530900000.0,116750900000.0,117281800000.0,True,True
DIVISLAB,2024,PHARMA,2024-04-01,2025-03-31,2025-05-17,Consolidated,INTEGRATED_FILING_INDAS,integrated,21910000000.0,29160000000.0,20000000.0,530000000.0,149160000000.0,149690000000.0,False,True
DIVISLAB,2025,PHARMA,2025-04-01,2026-03-31,2026-05-23,Consolidated,INTEGRATED_FILING_INDAS,integrated,25680000000.0,33880000000.0,230000000.0,530000000.0,167080000000.0,167610000000.0,False,True
DIXON,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-12,Consolidated,INDAS,legacy,1205000000.0,1567700000.0,349700000.0,115700000.0,5297600000.0,5413300000.0,True,True
DIXON,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-27,Consolidated,INDAS,legacy,1598000000.0,2170100000.0,274400000.0,117100000.0,7255900000.0,7373000000.0,True,True
DIXON,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-31,Consolidated,INDAS,legacy,1903300000.0,2547700000.0,442000000.0,118700000.0,9849100000.0,9967800000.0,True,True
DIXON,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-20,Consolidated,INTEGRATED_FILING_INDAS,integrated,12325800000.0,15524200000.0,1543500000.0,120500000.0,29981500000.0,30102000000.0,False,True
DIXON,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,16442500000.0,20491100000.0,1374700000.0,121600000.0,46645100000.0,46766700000.0,False,True
DLF,2018,CONSTRUCTION,2018-04-01,2019-03-31,2019-09-04,Non-Consolidated,INDAS,legacy,6876000000.0,7656600000.0,7399400000.0,4414400000.0,226384800000.0,230799200000.0,True,True
DLF,2020,CONSTRUCTION,2020-04-01,2021-03-31,2021-06-11,Consolidated,INDAS,legacy,10826000000.0,8395800000.0,8533600000.0,4950600000.0,348488600000.0,353439200000.0,True,True
DLF,2021,CONSTRUCTION,2021-04-01,2022-03-31,2022-05-17,Consolidated,INDAS,legacy,15003200000.0,11646000000.0,6245500000.0,4950600000.0,358672200000.0,363622800000.0,True,True
DLF,2024,CONSTRUCTION,2024-04-01,2025-03-31,2025-05-19,Consolidated,INTEGRATED_FILING_INDAS,integrated,43668200000.0,22606200000.0,3972000000.0,4950600000.0,420551600000.0,425502200000.0,False,True
DLF,2025,CONSTRUCTION,2025-04-01,2026-03-31,2026-05-13,Consolidated,INTEGRATED_FILING_INDAS,integrated,44146800000.0,29318200000.0,1990700000.0,4950600000.0,449783100000.0,454733700000.0,False,True
DMART,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-11,Non-Consolidated,INDAS,legacy,9363500000.0,14476400000.0,471500000.0,6240800000.0,0.0,6240800000.0,True,True
DMART,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-05-26,Consolidated,INDAS,legacy,13009800000.0,17447700000.0,691200000.0,6477700000.0,104319700000.0,110797400000.0,True,True
DMART,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-08,Consolidated,INDAS,legacy,10994300000.0,14834500000.0,416500000.0,6477700000.0,0.0,6477700000.0,True,True
DMART,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-14,Consolidated,INDAS,legacy,14924000000.0,20641200000.0,537900000.0,6477750000.0,130298700000.0,136776450000.0,True,True
DMART,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-05,Consolidated,INTEGRATED_FILING_INDAS,integrated,27074500000.0,36726700000.0,694500000.0,6507300000.0,207770200000.0,214277500000.0,False,True
DMART,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-02,Consolidated,INTEGRATED_FILING_INDAS,integrated,29698600000.0,40816200000.0,1420500000.0,6519600000.0,238120800000.0,244640400000.0,False,True
DRREDDY,2018,PHARMA,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,19500000000.0,22920000000.0,889000000.0,830000000.0,139406000000.0,140236000000.0,True,True
DRREDDY,2019,PHARMA,2019-04-01,2020-03-31,2020-06-09,Consolidated,INDAS,legacy,20260000000.0,18296000000.0,983000000.0,831000000.0,155157000000.0,155988000000.0,True,True
DRREDDY,2020,PHARMA,2020-04-01,2021-03-31,2021-05-14,Consolidated,INDAS,legacy,19516000000.0,28355000000.0,970000000.0,832000000.0,175585000000.0,176417000000.0,True,True
DRREDDY,2021,PHARMA,2021-04-01,2022-03-31,2022-05-19,Consolidated,INDAS,legacy,21825000000.0,29911000000.0,958000000.0,832000000.0,191292000000.0,192124000000.0,True,True
DRREDDY,2024,PHARMA,2024-04-01,2025-03-31,2025-05-09,Consolidated,INTEGRATED_FILING_INDAS,integrated,57252000000.0,76578000000.0,2829000000.0,834000000.0,334662000000.0,335496000000.0,False,True
DRREDDY,2025,PHARMA,2025-04-01,2026-03-31,2026-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,41576000000.0,53793000000.0,3738000000.0,835000000.0,378080000000.0,378915000000.0,False,True
ECLERX,2018,IT,2018-04-01,2019-03-31,2019-05-24,Consolidated,INDAS,legacy,2283010000.0,3114740000.0,390000.0,377900000.0,12779430000.0,13157330000.0,True,True
ECLERX,2019,IT,2019-04-01,2020-03-31,2020-06-10,Consolidated,INDAS,legacy,2089720000.0,2805190000.0,188100000.0,361000000.0,12707260000.0,13068260000.0,True,True
ECLERX,2020,IT,2020-04-01,2021-03-31,2021-06-10,Consolidated,INDAS,legacy,2828210000.0,3806180000.0,202770000.0,340060000.0,13719250000.0,14059310000.0,True,True
ECLERX,2021,IT,2021-04-01,2022-03-31,2022-05-24,Consolidated,INDAS,legacy,4177580000.0,5604870000.0,215200000.0,330980000.0,15357180000.0,15688160000.0,True,True
ECLERX,2024,IT,2024-04-01,2025-03-31,2025-05-14,Consolidated,INTEGRATED_FILING_INDAS,integrated,5412590000.0,7185310000.0,348900000.0,469600000.0,22588020000.0,23057620000.0,False,True
ECLERX,2025,IT,2025-04-01,2026-03-31,2026-05-13,Consolidated,INTEGRATED_FILING_INDAS,integrated,7064690000.0,9351240000.0,421360000.0,920300000.0,24693680000.0,25613980000.0,False,True
EDELWEISS,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,10443700000.0,17395100000.0,47222300000.0,887800000.0,75882100000.0,76769900000.0,True,True
EDELWEISS,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-07-17,Consolidated,NBFC_INDAS,legacy,-20437700000.0,-24566500000.0,47930400000.0,889500000.0,0.0,889500000.0,True,True
EDELWEISS,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-06-12,Consolidated,NBFC_INDAS,legacy,2532700000.0,1456100000.0,38340300000.0,890900000.0,60309600000.0,61200500000.0,True,True
EDELWEISS,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-30,Consolidated,NBFC_INDAS,legacy,2120800000.0,2273900000.0,29841100000.0,898200000.0,60754700000.0,61652900000.0,True,True
